input,lower_deck_output,upper_deck_winner,winner_activation,target,target_activation,excluded,over_threshold
###déngyer###,déngyer,délayer,0.137921,dénouer,0.107121,0,0
###ûdqteur###,dyuteuu,douteux,0.078067,éditeur,0.002614,0,0
###ngnçble###,nanbble,notable,0.076038,ignoble,0.046309,0,0
###biplajd###,biplaid,billard,0.287753,billard,0.287753,0,0
###siument###,smument,souvent,0.123452,serment,0.065867,0,0
###canèiêe###,canièie,caniche,0.026754,cantine,0.003512,0,0
###délûgvé###,déloggé,déloger,0.348894,délégué,0.222692,0,0
###ulüigné###,ulutgné,éloigné,0.006318,éloigné,0.006318,0,0
###ximptde###,zxpppde,riposte,0.004821,limpide,0.000467,0,0
###konnmau###,mnnnuau,tonneau,0.008737,tonneau,0.008737,0,0
###rudreux###,rudreux,radieux,0.034681,radieux,0.034681,0,0
###pefiêer###,peeiter,peigner,0.019479,refiler,0.000372,0,0
###oléuler###,oléuler,olivier,0.022136,onduler,0.008086,0,0
###édifèâr###,édécfer,éditeur,0.044236,édifier,0.014628,0,0
###eomîeau###,eemmeau,terreau,0.005715,tombeau,0.000297,0,0
###amobcfr###,amobcer,amorcer,0.169298,amorcer,0.169298,0,0
###lmogeur###,loggeur,largeur,0.177645,largeur,0.177645,0,0
###méçifal###,méifaal,médical,0.071998,médical,0.071998,0,0
###bûasche###,brahche,blanche,0.021233,blanche,0.021233,0,0
###daupmén###,daupnné,dauphin,0.070283,dauphin,0.070283,0,0
###frcngée###,frcngée,fringue,0.392329,fringue,0.392329,0,0
###insmnjé###,inserné,inanimé,0.040268,insensé,0.010619,0,0
###minxmxm###,minimum,minimum,0.822954,minimum,0.822954,0,0
###pfndxle###,plnfôle,fanfare,0.034321,pendule,0.022232,0,0
###soruise###,soroise,sottise,0.039374,sottise,0.039374,0,0
###uïleter###,queeter,rejeter,0.005872,haleter,0.000522,0,0
###régqôer###,régqyer,bouffer,0.000379,régaler,0.000012,0,0
###éîolumr###,émoluur,évoluer,0.430869,évoluer,0.430869,0,0
###eenteêr###,eneeter,enlever,0.008031,senteur,0.000005,0,0
###vtérije###,vlerice,vitrine,0.031865,stérile,0.000608,0,0
###ûistuit###,iistuêt,distant,0.078307,biscuit,0.008568,0,0
###basïade###,bassade,brigade,0.010102,cascade,0.005816,0,0
###iinsble###,innible,ignoble,0.067400,minable,0.017594,0,0
###boîkhée###,bboahée,bouchée,0.339899,bouchée,0.339899,0,0
###xriswer###,criseer,crisper,0.005043,crisser,0.001548,0,0
###oalioue###,oblioue,oblique,0.019496,oblique,0.019496,0,0
###jouilae###,jouilée,jubiler,0.002743,couille,0.000241,0,0
###déuîver###,déuéver,démener,0.003931,dériver,0.003335,0,0
###éoaüage###,ébaaage,étalage,0.029970,étalage,0.029970,0,0
###iydécàs###,dncicms,indécis,0.063295,indécis,0.063295,0,0
###moîupté###,mouppté,mouillé,0.016143,volupté,0.004275,0,0
###bcaflle###,blaflle,bouille,0.099307,écaille,0.001694,0,0
###pasçeir###,paspeir,pasteur,0.045436,pasteur,0.045436,0,0
###kéfnrme###,fénnmme,pécheur,0.003401,réforme,0.000552,0,0
###rstrlde###,rrrréde,torride,0.005932,estrade,0.001269,0,0
###bouîlle###,boublle,bouille,0.674134,fouille,0.000781,0,0
###ljllabe###,llllabe,lambeau,0.003300,syllabe,0.001748,0,0
###démebir###,démbeir,démolir,0.124921,démolir,0.124921,0,0
###pïuzsée###,préssée,poussée,0.028506,poussée,0.028506,0,0
###déceaâr###,déceear,détenir,0.001906,déceler,0.000815,0,0
###djvûrce###,duverce,divorce,0.561804,divorce,0.561804,0,0
###ôousure###,ouuusre,omettre,0.001579,coupure,0.000976,0,0
###arxucir###,araucir,adoucir,0.135479,adoucir,0.135479,0,0
###bêouôse###,bbouose,brousse,0.023257,brousse,0.023257,0,0
###ïharkel###,frereel,oreille,0.002746,charnel,0.000023,0,0
###nompmis###,nompsis,compris,0.107383,compris,0.107383,0,0
###hréféèé###,héééégé,réservé,0.002629,préféré,0.000557,0,0
###tigledl###,tiélell,tilleul,0.267695,tilleul,0.267695,0,0
###auztèxe###,auxtèue,austère,0.526079,austère,0.526079,0,0
###sorliue###,sorluue,sordide,0.001881,sordide,0.001881,0,0
###surpücs###,surpucs,surface,0.580499,surplus,0.134723,0,0
###verrzre###,verrare,serrure,0.028698,verdure,0.019791,0,0
###uepveur###,eeuveur,sauveur,0.027250,ferveur,0.017213,0,0
###vkutain###,vautann,vautrer,0.149028,hautain,0.023246,0,0
###sjçlage###,syenage,sillage,0.031816,sillage,0.031816,0,0
###hntenae###,hhtanae,hôtesse,0.005215,entente,0.000142,0,0
###exvawer###,exrvxer,enivrer,0.007667,exhaler,0.000809,0,0
###axtican###,acaacan,artisan,0.016198,artisan,0.016198,0,0
###maiibal###,maiical,militer,0.004405,matinal,0.004368,0,0
###paüoton###,ppooton,peloton,0.256943,peloton,0.256943,0,0
###érôture###,éréture,friture,0.041182,clôture,0.000407,0,0
###dgtônte###,drntnte,détente,0.082128,détente,0.082128,0,0
###hôbîtué###,hubjtué,habitué,0.808116,habitué,0.808116,0,0
###nldveté###,nnvveté,navette,0.106918,naïveté,0.011636,0,0
###refdnin###,refdnin,refrain,0.053617,refrain,0.053617,0,0
###srnsuôl###,srnsuul,sensuel,0.491723,sensuel,0.491723,0,0
###cercant###,cercant,cercler,0.053270,versant,0.004337,0,0
###arboxçr###,araorur,arborer,0.023324,arborer,0.023324,0,0
###bjrbûre###,brûbare,barbare,0.062737,barbare,0.062737,0,0
###déûexir###,déireir,donneur,0.003178,détenir,0.001345,0,0
###indiôêe###,indidse,indigne,0.122249,indigne,0.122249,0,0
###mejbljr###,jejblir,établir,0.075174,meubler,0.023555,0,0
###orétugé###,orotggé,protégé,0.352894,préjugé,0.001303,0,0
###raleüyi###,rarriyi,rallier,0.163330,ralenti,0.002543,0,0
###afghnté###,afggnté,argenté,0.063689,argenté,0.063689,0,0
###clverle###,cleelle,couille,0.003850,caverne,0.000551,0,0
###ctaôeau###,chateau,plateau,0.044083,chameau,0.003012,0,0
###comttre###,comttre,couture,0.019231,couture,0.019231,0,0
###muswcûl###,musccal,musical,0.640194,musical,0.640194,0,0
###roàêant###,roulant,roulant,0.142612,roulant,0.142612,0,0
###ajwieux###,axiveux,anxieux,0.020878,anxieux,0.020878,0,0
###cumpîct###,cumphct,compact,0.436021,compact,0.436021,0,0
###fprmeîé###,furfômé,parfumé,0.094995,fermeté,0.005813,0,0
###iépasje###,iépasse,impasse,0.050301,impasse,0.050301,0,0
###incôger###,incôger,inciter,0.005402,inciter,0.005402,0,0
###mïudûre###,muurere,meurtre,0.009379,maudire,0.001246,0,0
###ajuhtôr###,ajuqtir,ajuster,0.373340,ajuster,0.373340,0,0
###lfàteux###,flûteux,frileux,0.229850,laiteux,0.087570,0,0
###luyubye###,luyabbe,lugubre,0.056295,lugubre,0.056295,0,0
###soiacir###,soiacir,saillir,0.199794,noircir,0.015132,0,0
###vaqakle###,vaoaale,valable,0.101785,valable,0.101785,0,0
###ïalanqe###,allange,mélange,0.018116,balance,0.004892,0,0
###uapteme###,uauemme,coutume,0.013023,baptême,0.000469,0,0
###çroôtre###,hrtttre,martyre,0.000613,croître,0.000127,0,0
###wnliété###,néiiéré,variété,0.006782,anxiété,0.004979,0,0
###blêpard###,blûlard,billard,0.087722,blafard,0.048637,0,0
###côêmune###,chômune,commune,0.032876,commune,0.032876,0,0
###épicïér###,épicérr,épicier,0.458663,épicier,0.458663,0,0
###èiébeur###,ébideur,éboueur,0.021852,tiédeur,0.000156,0,0
###àrotger###,orotger,frotter,0.004506,trotter,0.001082,0,0
###tunilve###,tuniile,tunique,0.261147,tunique,0.261147,0,0
###vàuhrer###,vuuurer,vautrer,0.227376,vautrer,0.227376,0,0
###cuiklqr###,cioiler,cingler,0.012327,cuiller,0.005507,0,0
###énongzr###,énonger,énoncer,0.163155,éponger,0.136437,0,0
###êurfumé###,uurrumé,parfumé,0.137675,parfumé,0.137675,0,0
###xééugié###,ééurpié,croupir,0.004120,réfugié,0.002815,0,0
###êüranda###,aarerdd,emmerde,0.003195,véranda,0.000437,0,0
###wrosèer###,orssèrr,ornière,0.001735,brosser,0.000238,0,0
###seintêr###,seinter,suinter,0.112548,teinter,0.006509,0,0
###toethon###,tehthon,torchon,0.094773,torchon,0.094773,0,0
###viüîère###,vizpère,visière,0.031665,visière,0.031665,0,0
###ûvcsion###,ciigion,fiction,0.010989,évasion,0.000166,0,0
###pomqizr###,pomqrir,pommier,0.008274,pompier,0.004403,0,0
###îoüuste###,omuette,mouette,0.046423,robuste,0.000018,0,0
###rbuqcin###,rrucuin,rouquin,0.148690,rouquin,0.148690,0,0
###tudqyer###,tuuqyer,traquer,0.109951,tutoyer,0.080233,0,0
###yravume###,rrylume,royaume,0.124912,gravure,0.000063,0,0
###lîtheté###,lâteeté,lâcheté,0.160588,lâcheté,0.160588,0,0
###ducarde###,ducarde,lucarne,0.073024,lucarne,0.073024,0,0
###aocüeux###,adcoeux,affreux,0.018171,rocheux,0.004442,0,0
###yrançer###,rryyyer,relayer,0.023748,branler,0.000052,0,0
###mqriant###,miriant,mordant,0.052137,méfiant,0.009584,0,0
###abeiose###,abbisse,abeille,0.009270,abeille,0.009270,0,0
###fbïênce###,frncnce,balance,0.031516,faïence,0.010052,0,0
###môiotes###,mmtotes,mijoter,0.063795,maintes,0.006345,0,0
###narknng###,nangnng,narguer,0.029859,parking,0.000672,0,0
###êrdoôse###,drdêsse,dresser,0.017326,ardoise,0.000768,0,0
###évaduçr###,édaduur,éduquer,0.038338,évacuer,0.019956,0,0
###excâwer###,exirter,exister,0.047142,excéder,0.002429,0,0
###uxopice###,uoupice,sourire,0.002442,propice,0.000659,0,0
###rûameur###,rafheur,raideur,0.024568,clameur,0.000519,0,0
###ûvalîer###,alaller,exalter,0.007070,évaluer,0.006142,0,0
###çortaxt###,torrant,marrant,0.011567,portant,0.006995,0,0
###zqennes###,deeenes,dresser,0.011339,siennes,0.001660,0,0
###îricjer###,rrccéer,récrier,0.004899,tricher,0.000358,0,0
###tarikté###,tartité,partagé,0.002572,variété,0.000594,0,0
###loetinu###,loitinu,continu,0.009826,continu,0.009826,0,0
###égxrüer###,éxérger,écarter,0.004291,égorger,0.002890,0,0
###bâwfsse###,bâessse,brousse,0.067048,bâtisse,0.016192,0,0
###chrceit###,chrceit,circuit,0.159122,circuit,0.159122,0,0
###ûienues###,enenuss,siennes,0.008308,miennes,0.004906,0,0
###zeinaad###,zeinaad,lainage,0.022987,peinard,0.022932,0,0
###dêgérêr###,dêgêrir,digérer,0.536384,digérer,0.536384,0,0
###égovsge###,époïsge,prodige,0.005217,égoïsme,0.003742,0,0
###fugqxif###,fugifux,furieux,0.070643,fugitif,0.014862,0,0
###gruffsr###,gruffer,griffer,0.387356,griffer,0.387356,0,0
###infêrge###,innêrge,insurgé,0.016623,informe,0.001552,0,0
###moutïen###,moutinn,soutien,0.073066,soutien,0.073066,0,0
###eofrkyé###,effroyé,effrayé,0.759978,effrayé,0.759978,0,0
###équgcer###,émuqcer,éduquer,0.005173,équiper,0.001894,0,0
###iioissé###,inoissé,froissé,0.315497,froissé,0.315497,0,0
###qdsture###,dusture,posture,0.015709,posture,0.015709,0,0
###ygvenir###,gengier,vengeur,0.024209,advenir,0.000016,0,0
###yçtrait###,tytrait,retrait,0.098891,attrait,0.041990,0,0
###cînfler###,clnfler,confier,0.108364,cingler,0.036962,0,0
###chlorûr###,chloror,colorer,0.107598,colorer,0.107598,0,0
###daogèer###,daogèrr,daigner,0.023800,daigner,0.023800,0,0
###oofcher###,oohcher,joncher,0.019022,joncher,0.019022,0,0
###fivçter###,fiviter,ficeler,0.010857,pivoter,0.002440,0,0
###spovtïf###,spopstf,saouler,0.045746,sportif,0.011709,0,0
###fijhsse###,fifesse,finesse,0.291131,finesse,0.291131,0,0
###rléchtr###,réucher,exécrer,0.001840,fléchir,0.001610,0,0
###ïbauque###,bauqque,casaque,0.004041,glauque,0.000374,0,0
###lüumier###,llumier,sommier,0.020830,laurier,0.017289,0,0
###zézâtwe###,zézeête,zézette,0.930727,zézette,0.930727,0,1
###mvvager###,mavager,voyager,0.019490,ravager,0.000739,0,0
###crâpaod###,crépard,crapaud,0.634998,crapaud,0.634998,0,0
###oanimcr###,onnumer,ranimer,0.038310,ranimer,0.038310,0,0
###ooquaur###,obuuqur,éboueur,0.007846,moqueur,0.000190,0,0
###nîttfté###,ntntrté,netteté,0.065644,netteté,0.065644,0,0
###obfédür###,oboérir,obséder,0.564475,obséder,0.564475,0,0
###poofher###,poopher,piocher,0.050501,pouffer,0.001738,0,0
###tomlaft###,tomlaat,tombant,0.020078,tombant,0.020078,0,0
###lalsdin###,lalldin,falloir,0.014406,malsain,0.009275,0,0
###bfbsine###,biisine,bassine,0.324685,bassine,0.324685,0,0
###navaoer###,navader,cavaler,0.037155,cavaler,0.037155,0,0
###rçprévu###,rrvruvu,imprévu,0.017171,imprévu,0.017171,0,0
###lciyeur###,lyiieur,laideur,0.093552,laideur,0.093552,0,0
###kaighir###,aiighor,maigrir,0.015344,maigrir,0.015344,0,0
###havïler###,hahvler,hausser,0.009144,ravaler,0.001052,0,0
###récôlqe###,récalue,récolte,0.409088,récolte,0.409088,0,0
###triûône###,trinnne,tribune,0.056932,tribune,0.056932,0,0
###couyoôe###,couooue,coupole,0.025874,coupole,0.025874,0,0
###kveilné###,vlelnné,varenne,0.026491,éveillé,0.000333,0,0
###gôdisse###,gndisse,graisse,0.380680,godasse,0.019136,0,0
###qrousve###,orousve,archive,0.009735,trousse,0.000165,0,0
###îuttcar###,uuttrar,lutteur,0.041321,autocar,0.012392,0,0
###yotbeau###,oostyau,couteau,0.019036,corbeau,0.000115,0,0
###fwyheux###,fuûheux,furieux,0.210797,fâcheux,0.042009,0,0
###gguqois###,gouquis,gaulois,0.096854,gaulois,0.096854,0,0
###pailage###,pailage,pillage,0.012650,partage,0.012138,0,0
###pxacédé###,pracédé,procédé,0.130805,procédé,0.130805,0,0
###rounkle###,roulule,rouille,0.008272,rouille,0.008272,0,0
###xôminer###,dxxarer,bouffer,0.000388,ruminer,0.000045,0,0
###tresttr###,tretter,trotter,0.283944,tresser,0.001655,0,0
###fégéwal###,féégaal,février,0.021727,végétal,0.001170,0,0
###yungrès###,zuuyrès,congrès,0.050903,congrès,0.050903,0,0
###çwnance###,gancece,rancune,0.007563,finance,0.000106,0,0
###nnètier###,nuntier,rentier,0.088154,initier,0.002407,0,0
###kessihe###,kessise,reprise,0.014786,lessive,0.004443,0,0
###binêral###,binêril,minéral,0.022684,minéral,0.022684,0,0
###poïmiôr###,pootiir,pommier,0.067179,pommier,0.067179,0,0
###çronige###,oringge,oranger,0.438243,prodige,0.000033,0,0
###rugmeïx###,rurmemx,rugueux,0.030674,rugueux,0.030674,0,0
###ddpekse###,ddeeise,chemise,0.033817,dépense,0.008786,0,0
###fvctire###,flctire,facture,0.021918,facture,0.021918,0,0
###asâbrge###,asbarge,auberge,0.141597,asperge,0.102451,0,0
###souôalt###,soulaat,soulier,0.056856,souhait,0.018695,0,0
###attylâr###,attller,atteler,0.578568,atteler,0.578568,0,0
###enivwkr###,enivver,enivrer,0.257889,enivrer,0.257889,0,0
###aôchixe###,anchsue,archive,0.003938,archive,0.003938,0,0
###aàüaché###,adhaché,attaché,0.213601,arraché,0.179991,0,0
###qxverne###,coverne,moderne,0.031309,taverne,0.002832,0,0
###aytegne###,adtegne,antenne,0.105459,antenne,0.105459,0,0
###eunèqfe###,eunique,eunuque,0.044993,eunuque,0.044993,0,0
###ûausçer###,arasser,amasser,0.601197,fausser,0.001921,0,0
###gbichçt###,gigchot,guichet,0.259154,guichet,0.259154,0,0
###baiàelé###,baiailé,baisser,0.016376,barbelé,0.008136,0,0
###épinoui###,épinoui,épanoui,0.677080,évanoui,0.001916,0,0
###êêineau###,unineau,moineau,0.036425,moineau,0.036425,0,0
###sçouéer###,scouler,saouler,0.197704,saouler,0.197704,0,0
###sahdiïe###,sarhide,salaire,0.009747,sardine,0.002129,0,0
###cdrotïe###,corotme,carotte,0.006899,carotte,0.006899,0,0
###cofrlur###,courlur,coureur,0.169704,coureur,0.169704,0,0
###dfraeer###,dafaxee,défaire,0.000361,déraper,0.000205,0,0
###hôkesée###,hôôesse,hôtesse,0.171356,hôtesse,0.171356,0,0
###nïgatbf###,nanaraf,nénette,0.027933,négatif,0.001250,0,0
###vzjllée###,vévllue,révolte,0.014571,veillée,0.008445,0,0
###amhsscr###,amssser,amasser,0.624039,amasser,0.624039,0,0
###ïombéne###,oomeene,moyenne,0.000502,combine,0.000035,0,0
###croéver###,crorver,croquer,0.045851,crouler,0.011049,0,0
###zodvler###,dozller,douleur,0.087532,modeler,0.000337,0,0
###îéfervé###,écïervé,réservé,0.155452,réservé,0.155452,0,0
###varfuâe###,varvuve,vareuse,0.036384,vareuse,0.036384,0,0
###vortect###,vortect,correct,0.116785,correct,0.116785,0,0
###égauiîé###,ébaupié,égalité,0.012870,égalité,0.012870,0,0
###foqrcve###,folrrve,fourrer,0.040132,fourche,0.006939,0,0
###kiâsnue###,iiisnue,exister,0.009727,kiosque,0.000769,0,0
###tenwuze###,teneune,tenture,0.271985,tenture,0.271985,0,0
###ébrèuar###,ébrcuar,ébrouer,0.551723,ébrouer,0.551723,0,0
###étouicé###,étouccé,écorché,0.026828,étouffé,0.020238,0,0
###fisümre###,fisimre,fissure,0.013097,fissure,0.013097,0,0
###foïgèpe###,foogège,fougère,0.038934,fougère,0.038934,0,0
###raêçcal###,ranêcal,radical,0.410401,radical,0.410401,0,0
###reàlïer###,renller,refluer,0.027435,refluer,0.027435,0,0
###rebençe###,rebenbe,rebelle,0.097774,retenue,0.073801,0,0
###avidgpé###,avigagé,partagé,0.022179,avidité,0.005141,0,0
###üntrüin###,nnrrnnn,navrant,0.004421,entrain,0.000037,0,0
###nénüche###,nénuche,nénette,0.196458,péniche,0.176388,0,0
###soâmûer###,smmmier,sommier,0.009522,sommier,0.009522,0,0
###trèubké###,trtueié,troublé,0.021996,troublé,0.021996,0,0
###anovaal###,avévaal,cerveau,0.011448,anormal,0.004525,0,0
###égojite###,égooite,égoïste,0.016295,égoïste,0.016295,0,0
###péréèie###,péréoie,pénurie,0.010823,hérésie,0.004333,0,0
###horïçre###,horpare,horaire,0.056405,horaire,0.056405,0,0
###xoijson###,kojsson,chanson,0.008718,moisson,0.000939,0,0
###renokêr###,renooer,retenir,0.006335,renouer,0.003787,0,0
###twngler###,ttngler,tanguer,0.203465,tanguer,0.203465,0,0
###arâcndi###,arcrnii,arrondi,0.024985,arrondi,0.024985,0,0
###licswce###,liicice,licence,0.006235,licence,0.006235,0,0
###melotçe###,melette,menotte,0.062895,menotte,0.062895,0,0
###kosceau###,sscseau,secteur,0.018936,monceau,0.000175,0,0
###âuraise###,uuuasse,punaise,0.009997,punaise,0.009997,0,0
###ïàlodie###,oolidie,effigie,0.000588,mélodie,0.000197,0,0
###yhyenne###,hyyeyne,hygiène,0.203483,moyenne,0.107253,0,0
###nesiige###,neniige,vestige,0.003677,vestige,0.003677,0,0
###vitràbl###,vibrbll,vitrail,0.020067,vitrail,0.020067,0,0
###égrepàr###,éérgper,déraper,0.038870,égrener,0.006234,0,0
###fardêîu###,faffuru,fardeau,0.048942,fardeau,0.048942,0,0
###fyurgwn###,fruygnn,fourgon,0.249699,fourgon,0.249699,0,0
###mlculhr###,mlluler,maculer,0.016405,maculer,0.016405,0,0
###aïtteur###,ajtteur,batteur,0.038585,metteur,0.032744,0,0
###pmiitif###,piiitif,positif,0.072219,positif,0.072219,0,0
###cjobuis###,cuojuis,croquis,0.027998,croquis,0.027998,0,0
###goûlron###,goolçon,goudron,0.027636,goudron,0.027636,0,0
###méoahge###,méuaage,mélange,0.048396,mésange,0.046623,0,0
###pürryin###,pyrypin,parrain,0.063128,parrain,0.063128,0,0
###txamûay###,tralway,tramway,0.813496,tramway,0.813496,0,0
###azpueur###,ampueur,ampleur,0.100345,ampleur,0.100345,0,0
###endérnr###,endrrer,enivrer,0.026532,endurer,0.018226,0,0
###ânragûr###,nâggrar,nourrir,0.050745,enrager,0.000003,0,0
###mijouôr###,mijquur,mijoter,0.242371,mijoter,0.242371,0,0
###vorlion###,vorrion,version,0.095694,portion,0.080613,0,0
###éoituke###,édétuue,épreuve,0.009379,toiture,0.000129,0,0
###alflukr###,alaluir,alarmer,0.088503,affluer,0.000762,0,0
###altîrmr###,altmrer,altérer,0.751599,altérer,0.751599,0,0
###béqaçer###,bbuayer,boucher,0.005057,bégayer,0.001418,0,0
###coâvjer###,couvier,convier,0.121754,convier,0.121754,0,0
###distçet###,distett,distant,0.468127,distant,0.468127,0,0
###exduqre###,exduqre,enduire,0.215230,enduire,0.215230,0,0
###huslaut###,huslait,hurlant,0.082200,hurlant,0.082200,0,0
###éibelkt###,éibéeet,élément,0.006871,bibelot,0.005419,0,0
###côtorâr###,côtrrir,côtoyer,0.146708,côtoyer,0.146708,0,0
###wétegdu###,étgéeuu,aigreur,0.007372,détendu,0.000062,0,0
###luxuttx###,fuxueux,luxueux,0.069477,luxueux,0.069477,0,0
###prêûhkr###,prêhhir,prêcher,0.860700,prêcher,0.860700,0,0
###solàrre###,solorre,solaire,0.043309,solaire,0.043309,0,0
###sueiens###,sueiees,suspens,0.025309,suspens,0.025309,0,0
###èiplâme###,iillire,colline,0.021893,diplôme,0.002778,0,0
###iwbqber###,iibaber,imbiber,0.207168,imbiber,0.207168,0,0
###palayhe###,palaxhe,palabre,0.081440,panache,0.004583,0,0
###nibuste###,nubuste,robuste,0.120404,arbuste,0.085856,0,0
###cdllste###,cllllte,céleste,0.021815,céleste,0.021815,0,0
###toîfins###,toépiss,taillis,0.022367,confins,0.005912,0,0
###ieüerne###,eelerie,enlever,0.003952,interne,0.000208,0,0
###vlïnque###,vlnsque,flingue,0.011236,planque,0.001277,0,0
###sàanber###,sianter,suinter,0.013882,scander,0.008121,0,0
###acqller###,aclller,acculer,0.036182,sceller,0.010918,0,0
###atdacjé###,adaeccé,affecté,0.017855,attaché,0.007083,0,0
###itôendu###,iitueuu,liqueur,0.010485,attendu,0.001049,0,0
###üloîtde###,lloîtte,cloître,0.005337,cloître,0.005337,0,0
###dhlirxr###,dixirur,digérer,0.005296,délirer,0.004505,0,0
###ioçtial###,ipitaal,épatant,0.023065,initial,0.019671,0,0
###labafde###,lalaade,lavande,0.059230,lavande,0.059230,0,0
###lipérwl###,lipérel,digérer,0.001651,libéral,0.000648,0,0
###sîulpué###,suulpué,sculpté,0.055765,sculpté,0.055765,0,0
###sigièêe###,sigièie,hygiène,0.004486,sixième,0.000408,0,0
###volaêer###,volatrr,voleter,0.277290,voleter,0.277290,0,0
###atirche###,atiiche,affiche,0.024274,attache,0.016728,0,0
###wébuber###,éébbber,courber,0.007838,débuter,0.001086,0,0
###féüqile###,flétile,fragile,0.030878,fébrile,0.013993,0,0
###qameïon###,qammuon,mamelon,0.013713,mamelon,0.013713,0,0
###éésygné###,éésïgné,résigné,0.105861,résigné,0.105861,0,0
###briucre###,briudre,brioche,0.005323,brioche,0.005323,0,0
###conjràt###,conorit,concret,0.112685,concret,0.112685,0,0
###éimanie###,édmanie,litanie,0.004826,litanie,0.004826,0,0
###ljriner###,loriner,loucher,0.022011,lorgner,0.013833,0,0
###avilité###,avilité,avidité,0.207723,utilité,0.003319,0,0
###eürorte###,exrorte,escorte,0.011268,escorte,0.011268,0,0
###faibqxr###,faicher,faiseur,0.007547,faiblir,0.001276,0,0
###pédaôèr###,péraear,pécheur,0.015049,pédaler,0.008028,0,0
###éaideêr###,édiéder,éduquer,0.007052,raideur,0.000003,0,0
###qiciexx###,kicieux,vicieux,0.449432,vicieux,0.449432,0,0
###voumbon###,voumbon,bourbon,0.129619,bourbon,0.129619,0,0
###ihhrmer###,imhrmer,charmer,0.378427,charmer,0.378427,0,0
###èroyhnt###,rruyhot,bruyant,0.018071,croyant,0.000300,0,0
###hwspipe###,hisprpe,hospice,0.137438,hospice,0.137438,0,0
###mareeot###,mameoot,mamelle,0.041603,matelot,0.007914,0,0
###mesyuxn###,meyueux,metteur,0.034935,mesquin,0.002569,0,0
###lbsiiné###,lisiiné,lisière,0.033275,obstiné,0.000674,0,0
###èpectpe###,pêppppe,asperge,0.008308,spectre,0.000044,0,0
###alçéxer###,alaéeer,aligner,0.008843,alléger,0.001531,0,0
###brumxbx###,brûmeux,brumeux,0.858790,brumeux,0.858790,0,0
###culfiôé###,cullivé,cultivé,0.086855,cultivé,0.086855,0,0
###aansait###,anssaat,amusant,0.004381,dansant,0.000125,0,0
###entêâwr###,eneêêir,entêter,0.090359,entêter,0.090359,0,0
###plasqâe###,plasque,presque,0.212380,flasque,0.038915,0,0
###ogayeur###,olaueer,orateur,0.006590,frayeur,0.000244,0,0
###laxgker###,largxer,larguer,0.212833,larguer,0.212833,0,0
###ïutèsme###,sustème,mutisme,0.101472,mutisme,0.101472,0,0
###pupktve###,pupeôve,pupille,0.344389,pupitre,0.118090,0,0
###xonèant###,ooxaent,fervent,0.002610,sonnant,0.000241,0,0
###soèiane###,soriène,soutane,0.033628,soutane,0.033628,0,0
###suépkis###,suépois,surpris,0.155002,suédois,0.047819,0,0
###vibrkct###,vibrict,vibrant,0.854710,vibrant,0.854710,0,0
###qolosre###,ooooree,honorer,0.001452,colosse,0.000103,0,0
###cowtaôd###,coétard,costard,0.051821,costard,0.051821,0,0
###épkttnt###,éputtnt,épatant,0.535626,épatant,0.535626,0,0
###helting###,heltinn,haleine,0.050143,meeting,0.005594,0,0
###odoêànt###,odooênt,odorant,0.839807,odorant,0.839807,0,0
###piwéant###,piétant,portant,0.050525,piquant,0.005764,0,0
###pourôfe###,pouffre,pourpre,0.136848,pourpre,0.136848,0,0
###prédjye###,présode,période,0.017971,prédire,0.000118,0,0
###pschaud###,péuhaud,réchaud,0.083264,réchaud,0.083264,0,0
###iékider###,épiider,épicier,0.049617,résider,0.001818,0,0
###lacouhe###,lacouhe,sacoche,0.020307,sacoche,0.020307,0,0
###çroeuet###,rrooett,respect,0.000442,troquet,0.000052,0,0
###axtxint###,axxgint,atteint,0.006495,atteint,0.006495,0,0
###dotxeur###,dotteur,docteur,0.333112,donneur,0.003541,0,0
###fvcelgr###,flôgler,boucler,0.008793,ficeler,0.003851,0,0
###frehîue###,freèfue,fringue,0.030000,fresque,0.008105,0,0
###mouffat###,mofffat,mouflet,0.150637,loufiat,0.007577,0,0
###oythàer###,outhher,oranger,0.004588,rythmer,0.000320,0,0
###fmérrer###,fmfrrer,fourrer,0.380681,amarrer,0.006361,0,0
###chkaret###,chhrtet,crochet,0.011061,cabaret,0.003250,0,0
###caveçén###,caaeenn,caverne,0.014074,caleçon,0.000591,0,0
###cgsbuer###,cisguer,casquer,0.074876,casquer,0.074876,0,0
###coupjpt###,coupppt,coupure,0.252445,coupant,0.020378,0,0
###cxkbler###,cllller,cuiller,0.005792,cribler,0.001317,0,0
###déââcje###,débecce,débâcle,0.032717,débâcle,0.032717,0,0
###nanièwe###,nannère,lanière,0.024865,lanière,0.024865,0,0
###parbsxl###,parssèl,parasol,0.090808,parasol,0.090808,0,0
###aiûiver###,aviiver,avidité,0.009409,activer,0.000083,0,0
###flxment###,flément,aliment,0.067883,aliment,0.067883,0,0
###paéette###,paeette,palette,0.372824,canette,0.001852,0,0
###froioée###,froioée,croisée,0.159372,croisée,0.159372,0,0
###gayocme###,gayoyee,galoche,0.025123,galoche,0.025123,0,0
###iceytie###,excitie,effigie,0.005207,inertie,0.000005,0,0
###bolclle###,bolllle,bouille,0.381036,bouille,0.381036,0,0
###màuhher###,mmuhher,moucher,0.898470,moucher,0.898470,0,0
