input,lower_deck_output,upper_deck_winner,winner_activation,target,target_activation,excluded,over_threshold
###tomixau###,toiieax,toiture,0.020384,tombeau,0.003545,0,0
###amoôher###,amomher,amocher,0.660602,amorcer,0.018978,0,0
###larïéur###,largéur,largeur,0.075506,largeur,0.075506,0,0
###médhtal###,médétal,médical,0.117081,médical,0.117081,0,0
###blaâôhe###,blaâbhe,blanche,0.379349,blanche,0.379349,0,0
###dautïin###,dautain,hautain,0.028873,dauphin,0.006355,0,0
###frivcue###,friféve,friture,0.024339,fringue,0.011988,0,0
###inskêsé###,inpsisé,insensé,0.069343,insensé,0.069343,0,0
###minhjum###,minhmum,minimum,0.912088,minimum,0.912088,0,1
###penàkle###,pentale,pendule,0.136646,pendule,0.136646,0,0
###sotôâse###,soôeose,sottise,0.058568,sottise,0.058568,0,0
###halièer###,halièer,habiter,0.014427,haleter,0.011984,0,0
###réghter###,régéter,réciter,0.020661,régaler,0.005732,0,0
###évogôer###,évolter,avorter,0.062178,évoluer,0.018401,0,0
###senêàur###,senuêur,senteur,0.414339,senteur,0.414339,0,0
###stéàble###,stébble,stérile,0.032905,stérile,0.032905,0,0
###bisgîit###,bisctit,biscuit,0.627583,biscuit,0.627583,0,1
###casàbde###,casbade,cascade,0.177197,cascade,0.177197,0,0
###minfçle###,minfile,minable,0.018730,minable,0.018730,0,0
###boutôée###,boutqée,bouffée,0.050674,bouchée,0.044009,0,0
###criqâer###,cricier,crisser,0.056743,crisser,0.056743,1,0
###oblüüue###,oblèque,oblique,0.413408,oblique,0.413408,0,0
###couüdle###,coudlle,couille,0.159467,couille,0.159467,0,0
###dérçber###,déraber,dérober,0.820596,dériver,0.009166,0,0
###étaqçge###,étaïgge,étalage,0.423113,étalage,0.423113,0,0
###indtîis###,inntiis,inutile,0.032946,indécis,0.016453,0,0
###volûfté###,volutté,volupté,0.153001,volupté,0.153001,0,0
###écaâqle###,écaâcle,écaille,0.131845,écaille,0.131845,0,0
###paszôur###,papsuur,pasteur,0.020635,pasteur,0.020635,0,0
###réfqüme###,réffôme,réforme,0.068992,réforme,0.068992,0,0
###estwûde###,exteède,estrade,0.013660,estrade,0.013660,0,0
###fouéwle###,foufole,fouille,0.129358,fouille,0.129358,0,0
###sylézbe###,syrbabe,syllabe,0.272318,syllabe,0.272318,0,0
###démêüir###,démêoir,démêler,0.322953,démolir,0.081279,0,0
###pouîüée###,pousoée,poussée,0.720196,poussée,0.720196,1,1
###décqjer###,décquer,déjouer,0.027034,déceler,0.009276,0,0
###divpûce###,dippuce,divorce,0.091412,divorce,0.091412,0,0
###couûûre###,coûûure,couture,0.187487,coupure,0.109631,0,0
###adoüzir###,adoiger,adosser,0.118862,adoucir,0.042827,0,0
###broîjse###,brosose,brousse,0.107178,brousse,0.107178,0,0
###chaêuel###,chaquel,chasser,0.020783,charnel,0.016100,0,0
###comîéis###,compois,compris,0.168198,compris,0.168198,0,0
###préuîré###,préréré,préféré,0.128548,préféré,0.128548,0,0
###tilxdul###,tixuôul,tilleul,0.728404,tilleul,0.728404,0,1
###auséfre###,ausésre,auréole,0.023812,austère,0.016934,0,0
###sorvkde###,sorvade,sordide,0.178991,sordide,0.178991,0,0
###suryâus###,sursous,surplus,0.146200,surplus,0.146200,0,0
###verîêre###,verrare,serrure,0.032936,verdure,0.024576,0,0
###ferzüur###,fersuur,ferveur,0.535640,ferveur,0.535640,0,1
###hauïbin###,haubbin,hautain,0.198383,hautain,0.198383,0,0
###silrpge###,sirrpge,sillage,0.058800,sillage,0.058800,0,0
###entqdte###,entêêde,entente,0.003256,entente,0.003256,0,0
###exhfver###,exhvher,exhiber,0.052248,exhaler,0.027389,0,0
###artmàan###,artmaay,artisan,0.013771,artisan,0.013771,0,0
###matrdal###,marraal,marrant,0.026323,matinal,0.011194,0,0
###pelçson###,persson,poisson,0.146542,peloton,0.017954,0,0
###clôwyre###,clôlère,clôture,0.045439,clôture,0.045439,0,0
###détfrte###,dédfrte,détente,0.022169,détente,0.022169,0,0
###habâmué###,habbgué,habitué,0.295907,habitué,0.295907,0,0
###naïubté###,nauuuté,naïveté,0.031671,naïveté,0.031671,0,0
###refuvin###,refugin,refrain,0.392838,refrain,0.392838,0,0
###sengrel###,senglel,sensuel,0.364940,sensuel,0.364940,0,0
###verïznt###,vermant,versant,0.537105,versant,0.537105,0,1
###arbêger###,arbêger,arborer,0.007728,arborer,0.007728,0,0
###bariure###,bariure,carrure,0.031336,barbare,0.012965,0,0
###détzôir###,déztûir,détenir,0.011075,détenir,0.011075,0,0
###inducne###,inducne,indigne,0.048474,indigne,0.048474,0,0
###meuàter###,meutter,moufter,0.032020,meubler,0.026323,0,0
###préeçgé###,prépégé,préjugé,0.022957,préjugé,0.022957,0,0
###ralüvti###,ralviii,ralenti,0.216552,ralenti,0.216552,0,0
###argkêté###,arggété,argenté,0.059102,argenté,0.059102,0,0
###cavkone###,caveone,caverne,0.615001,caverne,0.615001,0,1
###chakbau###,chaabau,chameau,0.034926,chameau,0.034926,0,0
###couyhre###,couhhre,couture,0.050085,couture,0.050085,0,0
###musttal###,musttal,musical,0.367900,musical,0.367900,0,0
###roujjnt###,roujunt,roulant,0.469719,roulant,0.469719,0,0
###anxfàux###,axxleux,anxieux,0.102127,anxieux,0.102127,0,0
###comghct###,comghtt,coucher,0.072153,compact,0.005274,0,0
###ferohté###,ferohté,fermeté,0.299186,fermeté,0.299186,0,0
###impjcse###,impeice,impasse,0.024260,impasse,0.024260,0,0
###incaser###,incaser,inciter,0.087804,inciter,0.087804,0,0
###maufzre###,mazfare,fanfare,0.024247,maudire,0.007855,0,0
###ajuxzer###,ajurxer,ajuster,0.003033,ajuster,0.003033,0,0
###laiîûux###,laileux,laiteux,0.234588,laiteux,0.234588,0,0
###lugîire###,luérire,lunaire,0.010174,lugubre,0.000974,0,0
###noibïir###,noichir,noircir,0.239655,noircir,0.239655,0,0
###valïâle###,vallole,valable,0.076401,valable,0.076401,0,0
###balïhce###,balchhe,balance,0.019855,balance,0.019855,0,0
###baprfme###,balrane,barrage,0.032947,baptême,0.000301,0,0
###croübre###,crorbre,croître,0.028397,croître,0.028397,0,0
###anxuhté###,atxuhté,amocher,0.005254,anxiété,0.004704,0,0
###blaêïrd###,blabard,blafard,0.205388,blafard,0.205388,0,0
###comyàne###,commyne,combine,0.029828,commune,0.015502,0,0
###épiçger###,épigger,épicier,0.088840,épicier,0.088840,0,0
###tiécàur###,tiicéer,épicier,0.004979,tiédeur,0.000031,0,0
###trogyer###,trogyer,troquer,0.039938,trotter,0.012468,1,0
###tunçôue###,tunuêue,tunique,0.358394,tunique,0.358394,0,0
###vaujyer###,vauvyer,vautrer,0.051230,vautrer,0.051230,0,0
###cuidqer###,cuicier,cuiller,0.226411,cuiller,0.226411,1,0
###époîîer###,émoîoer,étoiler,0.000844,éponger,0.000375,0,0
###parïèmé###,parmèmé,parfumé,0.316551,parfumé,0.316551,0,0
###réfxvié###,réfigvé,référer,0.029847,réfugié,0.013021,0,0
###véryîda###,véyvada,véranda,0.297043,véranda,0.297043,0,0
###broèwer###,brogèrr,brosser,0.022051,brosser,0.022051,1,0
###teiwfer###,teiieer,teinter,0.161625,teinter,0.161625,0,0
###torqêon###,torqton,torsion,0.054079,torchon,0.042585,0,0
###visbîre###,visrare,viscère,0.002725,visière,0.001102,0,0
###évaxqon###,évanton,évasion,0.289023,évasion,0.289023,0,0
###pomcûer###,pomceer,pousser,0.002906,pompier,0.000510,0,0
###robdqte###,roddrte,rouille,0.006082,robuste,0.000466,0,0
###rouzain###,rouaain,rouquin,0.074409,rouquin,0.074409,0,0
###tutûôer###,tuttter,tutoyer,0.121076,tutoyer,0.121076,0,0
###graüdre###,graadee,graisse,0.044124,gravure,0.008269,0,0
###lâcfïté###,fléflté,fermeté,0.016810,lâcheté,0.000634,0,0
###lucyàne###,luyeune,lucarne,0.013084,lucarne,0.013084,0,0
###rocyüux###,rocyeux,rocheux,0.492665,rocheux,0.492665,0,0
###bravier###,bravier,gravier,0.265860,branler,0.001691,0,0
###méfwünt###,méffont,affront,0.022898,méfiant,0.016499,0,0
###abeâvle###,abeâvle,abeille,0.692810,abeille,0.692810,0,1
###faïémce###,faïaice,faïence,0.221355,faïence,0.221355,0,0
###mailûes###,mmilase,moisson,0.010105,maintes,0.001056,0,0
###partvng###,parrgnt,marrant,0.035504,parking,0.004693,0,0
###ardûfse###,arfûsse,arbuste,0.007814,ardoise,0.005551,0,0
###évaôser###,évaéser,brasser,0.009260,évacuer,0.001532,0,0
###excküer###,exccter,exécrer,0.037616,excéder,0.023350,0,0
###proïace###,provace,propice,0.026539,propice,0.026539,0,0
###clabüur###,clabuur,claquer,0.070048,clameur,0.040948,0,0
###évabker###,évacber,évacuer,0.014823,évaluer,0.003128,0,0
###poruînt###,poojnnt,portant,0.035537,portant,0.035537,0,0
###sieüaes###,sieisss,siennes,0.028739,siennes,0.028739,1,0
###triwwer###,tritier,tricher,0.049234,tricher,0.049234,0,0
###varwïté###,vartaté,variété,0.100385,variété,0.100385,0,0
###conhènu###,concenu,contenu,0.314658,continu,0.001865,0,0
###égolüer###,égolger,égorger,0.209905,égorger,0.209905,0,0
###bâtduse###,bâutese,bouille,0.023550,bâtisse,0.001413,0,0
###cirsxit###,ciritit,circuit,0.090236,circuit,0.090236,0,0
###mieàûes###,mieesse,miennes,0.013964,miennes,0.013964,1,0
###peiçbrd###,peipard,peinard,0.800254,peinard,0.800254,0,1
###digbcer###,digccer,digérer,0.104444,digérer,0.104444,0,0
###égouwme###,égoïume,égoïsme,0.033164,égoïsme,0.033164,0,0
###fugêcif###,fugrfif,fugitif,0.108605,fugitif,0.108605,0,0
###griïzer###,grigzer,grogner,0.015756,griffer,0.011970,1,0
###infsème###,infïème,informe,0.021055,informe,0.021055,0,0
###sourlen###,sournen,soutien,0.068701,soutien,0.068701,0,0
###effokyé###,effooyé,effrayé,0.333250,effrayé,0.333250,0,0
###équbûer###,ébuquer,éduquer,0.008854,équiper,0.005259,0,0
###fronïsé###,frosuné,froissé,0.091889,froissé,0.091889,0,0
###posdyre###,possyre,posture,0.048515,posture,0.048515,0,0
###advpxir###,adxprir,remplir,0.005903,advenir,0.002052,0,0
###atthûit###,attlhit,attrait,0.316407,attrait,0.316407,0,0
###cinwéer###,ciniier,cingler,0.120153,cingler,0.120153,0,0
###colâqer###,colqeer,collier,0.118805,colorer,0.051030,0,0
###dailôer###,dailler,daigner,0.012067,daigner,0.012067,0,0
###jonüzer###,jonnoer,joncher,0.035787,joncher,0.035787,0,0
###pivêèer###,pivièer,pivoter,0.236495,pivoter,0.236495,0,0
###spoîèif###,syopoif,adoptif,0.013154,sportif,0.006439,0,0
###finpase###,finpase,finesse,0.038702,finesse,0.038702,0,0
###fléïmir###,fléimir,flétrir,0.051261,fléchir,0.050998,0,0
###glajzue###,glzuute,gazelle,0.138507,glauque,0.017049,0,0
###lauqïer###,lausuer,laurier,0.047270,laurier,0.047270,0,0
###zézrgte###,zézgrte,zézette,0.610935,zézette,0.610935,0,1
###ravkûer###,raffrer,ramener,0.017435,ravager,0.001445,0,0
###craçyud###,craudud,crouler,0.048753,crapaud,0.045283,0,0
###ranbser###,ranaser,ramener,0.010805,ranimer,0.004438,0,0
###moqdûur###,moqqurr,mosquée,0.009453,moqueur,0.003370,0,0
###netyàté###,netteté,netteté,0.878073,netteté,0.878073,0,1
###obsîïer###,obssrrr,obséder,0.038893,obséder,0.038893,0,0
###pouvéer###,pouvuer,pouvoir,0.093814,pouffer,0.017906,1,0
###tomzynt###,tomtant,tombant,0.259869,tombant,0.259869,0,0
###malôvin###,marigin,malsain,0.055531,malsain,0.055531,0,0
###basîvne###,bavsane,bassine,0.036477,bassine,0.036477,0,0
###cavxüer###,cavrver,cailler,0.014935,cavaler,0.001434,0,0
###impkevu###,impuevu,imprévu,0.727217,imprévu,0.727217,0,1
###laicpur###,laicpur,laideur,0.118172,laideur,0.118172,0,0
###maixâir###,maiiirr,maigrir,0.008530,maigrir,0.008530,0,0
###ravîâer###,ravîver,ramener,0.012933,ravaler,0.000840,0,0
###réckkte###,réctnte,récolte,0.041336,récolte,0.041336,0,0
###tricàne###,tricine,tribune,0.012047,tribune,0.012047,0,0
###couïile###,coudile,couille,0.047607,coupole,0.016988,0,0
###éverrlé###,éverrré,éventré,0.195104,éveillé,0.034004,0,0
###godinse###,godinse,godasse,0.163964,godasse,0.163964,0,0
###troîxse###,troîose,tronche,0.011333,trousse,0.005490,0,0
###autûfar###,autabar,autocar,0.142716,autocar,0.142716,0,0
###corôiau###,corviau,corbeau,0.050736,corbeau,0.050736,0,0
###fâcèsux###,fâcueux,fâcheux,0.026520,fâcheux,0.026520,0,0
###gauweis###,gauaeis,gaulois,0.102296,gaulois,0.102296,0,0
###parxége###,pardgge,partage,0.148026,partage,0.148026,0,0
###proîwdé###,promédé,procédé,0.380317,procédé,0.380317,0,0
###rouhvle###,roulole,rouille,0.361215,rouille,0.361215,0,0
###rumlçer###,ruuller,railler,0.041280,ruminer,0.002507,0,0
###trehyer###,trehyer,tresser,0.011745,tresser,0.011745,1,0
###végcqal###,vécgaal,végétal,0.064714,végétal,0.064714,0,0
###conyiès###,conyois,conquis,0.102631,congrès,0.039346,0,0
###finquce###,fincuce,fissure,0.048394,finance,0.024951,0,0
###iniqûer###,inilier,initier,0.027728,initier,0.027728,0,0
###leséïve###,leseive,lessive,0.541045,lessive,0.541045,0,1
###minupal###,miauôal,miauler,0.058284,minéral,0.042581,0,0
###pomnïer###,ponfeer,pouffer,0.022834,pommier,0.000913,0,0
###proybge###,proygge,profane,0.004904,prodige,0.001540,0,0
###rugmêux###,rugueux,rugueux,0.486661,rugueux,0.486661,0,0
###dépüase###,dépaase,dépense,0.127190,dépense,0.127190,0,0
###facénre###,facanre,facture,0.124872,facture,0.124872,0,0
###aspçlge###,aspplge,asperge,0.050009,asperge,0.050009,0,0
###souqdit###,souiuit,souhait,0.072800,souhait,0.072800,0,0
###attvoer###,attover,autocar,0.012430,atteler,0.000936,0,0
###enipàer###,enipier,initier,0.003443,enivrer,0.000278,0,0
###arcûqve###,arcèqve,archive,0.005956,archive,0.005956,0,0
###arrmihé###,arrmégé,arraché,0.086007,arraché,0.086007,0,0
###tavîûne###,tavîane,taverne,0.083468,taverne,0.083468,0,0
###antgone###,antgone,antenne,0.228703,antenne,0.228703,0,0
###eunrbue###,eubrbue,charrue,0.005299,eunuque,0.003755,0,0
###faunèer###,fannèrr,fanfare,0.005055,fausser,0.001858,1,0
###guikvet###,guiieet,guichet,0.255158,guichet,0.255158,0,0
###barièlé###,barièlé,bariolé,0.537384,barbelé,0.049744,0,0
###évacqui###,évaquii,évaluer,0.043596,évanoui,0.030147,0,0
###moiwvau###,moiieau,moineau,0.157078,moineau,0.157078,0,0
###saoâwer###,saosoer,fausser,0.000497,saouler,0.000021,0,0
###sarxpne###,sarppne,sardine,0.210236,sardine,0.210236,0,0
###carpyte###,carpate,caresse,0.028458,carotte,0.019815,0,0
###couôpur###,couppur,couleur,0.174128,coureur,0.080122,0,0
###dérwîer###,dérmérr,déraper,0.011686,déraper,0.011686,0,0
###hôtlèse###,hôôlèse,hôtesse,0.188892,hôtesse,0.188892,0,0
###négdwif###,négfiif,perfide,0.011300,négatif,0.004194,0,0
###veixhée###,veichée,veillée,0.025635,veillée,0.025635,1,0
###amaçüer###,amamyer,amasser,0.102356,amasser,0.102356,1,0
###comdune###,comdune,commune,0.564613,combine,0.011537,0,0
###cromêer###,cromter,croquer,0.075745,crouler,0.016892,0,0
###modéïer###,moudoer,mousser,0.014167,modeler,0.001513,0,0
###résêjvé###,réséuvé,réservé,0.673394,réservé,0.673394,0,1
###varzüse###,varsase,vareuse,0.028512,vareuse,0.028512,0,0
###coryïct###,corcact,correct,0.056402,correct,0.056402,0,0
###égaxeté###,égagtté,égalité,0.040195,égalité,0.040195,0,0
###fougshe###,fouffge,fouille,0.069794,fourche,0.016617,0,0
###kioyêue###,kiouque,baroque,0.008864,kiosque,0.002606,0,0
###tenxare###,tenîare,tenture,0.034065,tenture,0.034065,0,0
###ébrlyer###,ébrlyer,évaluer,0.001412,ébrouer,0.000393,0,0
###étodlfé###,étoéllé,étoiler,0.102571,étouffé,0.017167,0,0
###fisbbre###,fibbbre,bizarre,0.005110,fissure,0.000809,0,0
###fouêtre###,fouttre,monstre,0.006727,fougère,0.002820,0,0
###radweal###,radaeal,radical,0.229767,radical,0.229767,0,0
###refcger###,refcger,refluer,0.003284,refluer,0.003284,0,0
###retîxue###,retteue,retenue,0.042928,retenue,0.042928,0,0
###avijyté###,avysité,avidité,0.130964,avidité,0.130964,0,0
###entêqin###,entêêin,entrain,0.233076,entrain,0.233076,0,0
###pénkzhe###,pénhhue,pénurie,0.051863,péniche,0.019843,0,0
###somüàer###,sompoer,sommier,0.022680,sommier,0.022680,0,0
###trosjlé###,trosolé,troublé,0.115087,troublé,0.115087,0,0
###anoühal###,aboohal,anormal,0.074290,anormal,0.074290,0,0
###égoèête###,éxootte,égoïste,0.010508,égoïste,0.010508,0,0
###hérwtie###,héritie,hériter,0.217847,hérésie,0.036023,0,0
###horvôre###,horrore,horaire,0.225841,horaire,0.225841,0,0
###moiîdon###,moiidon,maillon,0.087634,moisson,0.058589,1,0
###renpver###,renpver,renouer,0.060250,renouer,0.060250,0,0
###tanséer###,tansxer,tanguer,0.016267,tanguer,0.016267,0,0
###arryôdi###,arraddi,arrondi,0.722523,arrondi,0.722523,0,1
###licgîce###,liicnce,licence,0.201850,licence,0.201850,0,0
###mensïte###,menstte,censure,0.022941,menotte,0.018869,0,0
###monrbau###,monrbau,mourant,0.023351,monceau,0.001770,0,0
###punttse###,puntste,punaise,0.011416,punaise,0.011416,0,0
###mélyjie###,méléqie,mélodie,0.086879,mélodie,0.086879,0,0
###moyèlne###,moylène,moulure,0.006649,moyenne,0.005076,0,0
###vesàrge###,vesvrge,vestige,0.475030,vestige,0.475030,0,0
###vitjîil###,vijtiil,vitrail,0.276135,vitrail,0.276135,0,0
###égrsèer###,égrsèer,égrener,0.004657,égrener,0.004657,0,0
###farçnau###,farunau,fardeau,0.353797,fardeau,0.353797,0,0
###foutçon###,foutçon,fourgon,0.039546,fourgon,0.039546,0,0
###macéôer###,maccyer,maculer,0.005858,maculer,0.005858,0,0
###metszur###,meuseur,metteur,0.141470,metteur,0.141470,0,0
###posvlif###,poiflif,poussif,0.037622,positif,0.013235,0,0
###croïgis###,croisis,croquis,0.248465,croquis,0.248465,0,0
###goueçon###,gouvçon,soupçon,0.108806,goudron,0.082797,0,0
###mésçûge###,méssage,mésange,0.471266,mésange,0.471266,0,0
###parxdin###,paridin,parrain,0.075682,parrain,0.075682,0,0
###traçüay###,traaaay,tramway,0.673592,tramway,0.673592,0,1
###ampféur###,amppéur,ampleur,0.287654,ampleur,0.287654,0,0
###endajer###,endayer,essayer,0.020095,endurer,0.004483,0,0
###enrober###,errober,dérober,0.002671,enrager,0.000136,0,0
###mijgàer###,mijgier,millier,0.008250,mijoter,0.002268,0,0
###porjaon###,porston,portion,0.398818,portion,0.398818,0,0
###toiqîre###,toiqqre,toiture,0.165144,toiture,0.165144,0,0
###affméer###,affffer,affluer,0.032714,affluer,0.032714,0,0
###altzver###,altover,altérer,0.001592,altérer,0.001592,0,0
###bégvper###,béveger,bégayer,0.013423,bégayer,0.013423,0,0
###conïêer###,conneer,contrer,0.041106,convier,0.026763,0,0
###disàent###,diseent,distant,0.077086,distant,0.077086,0,0
###endaqre###,endayre,enduire,0.211892,enduire,0.211892,0,0
###hurôônt###,hurrant,hurlant,0.660111,hurlant,0.660111,0,1
###bibzüot###,bioûoot,bistrot,0.068741,bibelot,0.057712,0,0
###côtfàer###,cuôtfer,contrer,0.026902,côtoyer,0.000441,0,0
###détcadu###,détbndu,détendu,0.167403,détendu,0.167403,0,0
###luxyêux###,luuseux,luxueux,0.601907,luxueux,0.601907,0,1
###prêmfer###,prêffer,pouffer,0.010274,prêcher,0.003914,0,0
###solzure###,soloure,solaire,0.197910,solaire,0.197910,0,0
###susyjns###,sussons,suspens,0.083997,suspens,0.083997,0,0
###dipkvme###,dipamme,diplôme,0.425366,diplôme,0.425366,0,0
###imbôïer###,imblier,imbiber,0.100382,imbiber,0.100382,0,0
###panqmhe###,panaqee,panique,0.342478,panache,0.003464,0,0
###arbfvte###,arfvvre,archive,0.002755,arbuste,0.002503,0,0
###célnvte###,cénvvte,céleste,0.018792,céleste,0.018792,0,0
###conçâns###,consços,conquis,0.018605,confins,0.015778,0,0
###intïéne###,intiene,interne,0.034104,interne,0.034104,0,0
###plagêue###,plauêge,platane,0.004223,planque,0.000710,0,0
###scaômer###,scaamer,scander,0.016814,scander,0.016814,0,0
###scexêer###,scccter,scruter,0.003382,sceller,0.000258,1,0
###attfêhé###,attéhhé,attaché,0.444394,attaché,0.444394,0,0
###atthgdu###,attghdu,attendu,0.726939,attendu,0.726939,0,1
###clogqre###,clolqre,cloître,0.034758,cloître,0.034758,0,0
###délàqer###,déliyer,délirer,0.048182,délirer,0.048182,0,0
###iniçâal###,ininaal,initial,0.679783,initial,0.679783,0,1
###lavsêde###,lavsade,lavande,0.398402,lavande,0.398402,0,0
###libusal###,libusal,libéral,0.248981,libéral,0.248981,0,0
###scumnté###,scmbnné,science,0.027858,sculpté,0.008998,0,0
###sixâdme###,siximme,sixième,0.128122,sixième,0.128122,0,0
###volxéer###,volérer,voleter,0.047571,voleter,0.047571,0,0
###attèàhe###,attèèhe,athlète,0.331172,attache,0.199606,0,0
###débkyer###,défayer,délayer,0.553468,débuter,0.000264,0,0
###fébçkle###,féfeble,fébrile,0.026779,fébrile,0.026779,0,0
###mamhüon###,mammoon,maillon,0.029348,mamelon,0.008328,0,0
###réswêné###,réseéné,résigné,0.452045,résigné,0.452045,0,0
###brixshe###,briisue,brioche,0.007788,brioche,0.007788,0,0
###conàâet###,confeet,concret,0.003630,concret,0.003630,0,0
###litbïie###,liriiie,litanie,0.015536,litanie,0.015536,0,0
###lorïôer###,lorgser,lorgner,0.201460,lorgner,0.201460,0,0
###utikpté###,stutpté,sculpté,0.011977,utilité,0.008173,0,0
###escûîte###,ercsste,escorte,0.038147,escorte,0.038147,0,0
###faivçir###,faivair,faiseur,0.084860,faiblir,0.030480,0,0
###pédfter###,pédfter,pouffer,0.011077,pédaler,0.001629,0,0
###raioôur###,raigour,raideur,0.196468,raideur,0.196468,0,0
###vicdôux###,vicreux,vicieux,0.164787,vicieux,0.164787,0,0
###bouwzon###,bougzon,bouchon,0.023407,bourbon,0.005871,0,0
###chaàber###,chaûber,chasser,0.040691,charmer,0.003065,0,0
###croéxnt###,crorent,content,0.013521,croyant,0.002467,0,0
###hosxvce###,hoscove,hospice,0.004934,hospice,0.004934,0,0
###matôrot###,matorot,matelot,0.411979,matelot,0.411979,0,0
###mesrwin###,meuriin,malsain,0.006984,mesquin,0.002727,0,0
###obsôüné###,obseané,obstiné,0.467860,obstiné,0.467860,0,0
###spegîre###,sperkre,séduire,0.002534,spectre,0.000566,0,0
###allûxer###,alllxer,alléger,0.029134,alléger,0.029134,0,0
###brujàux###,brujeux,brumeux,0.533850,brumeux,0.533850,0,1
###culqqvé###,culquvé,claquer,0.075429,cultivé,0.050710,0,0
###danzânt###,dantant,dansant,0.544780,dansant,0.544780,0,1
###entller###,entller,envoler,0.010519,entêter,0.001860,0,0
###flazbue###,flaèbue,flasque,0.046988,flasque,0.046988,0,0
###frabbur###,frabbur,frayeur,0.088291,frayeur,0.088291,0,0
###larvxer###,larvxer,larguer,0.052469,larguer,0.052469,0,0
###mutjème###,muttème,mutisme,0.458057,mutisme,0.458057,0,0
###pupèüre###,puppère,pupitre,0.164731,pupitre,0.164731,0,0
###sonârnt###,sorgrnt,souvent,0.042842,sonnant,0.040681,0,0
###souzpne###,soupene,soutane,0.127609,soutane,0.127609,0,0
###suéjeis###,suééeis,suédois,0.044678,suédois,0.044678,0,0
###vibüznt###,vibpant,vibrant,0.299907,vibrant,0.299907,0,0
###colçkse###,colesse,colosse,0.068848,colosse,0.068848,0,0
###cosyôrd###,cyscard,costard,0.171749,costard,0.171749,0,0
###épabont###,évalant,élégant,0.006025,épatant,0.003153,0,0
###meehqng###,meehgnr,machine,0.013168,meeting,0.007340,0,0
###odoyànt###,odooynt,odorant,0.349356,odorant,0.349356,0,0
###piqmçnt###,pmqtint,platine,0.016809,piquant,0.006908,0,0
###pougcre###,poucure,poindre,0.025464,pourpre,0.011080,0,0
###préôçre###,présare,prendre,0.012147,prédire,0.006066,0,0
###récïqud###,récunud,réchaud,0.022914,réchaud,0.022914,0,0
###résqxer###,réniser,réviser,0.002306,résider,0.000457,0,0
###sacbxhe###,sachsue,sacoche,0.009248,sacoche,0.009248,0,0
###trojïet###,troîutt,troquet,0.077066,troquet,0.077066,0,0
###attjünt###,atttant,atteint,0.206862,atteint,0.206862,0,0
###donqxur###,donquur,donneur,0.127940,donneur,0.127940,0,0
###ficàûer###,ficfier,ficeler,0.064499,ficeler,0.064499,0,0
###freîüue###,frofque,fresque,0.013124,fresque,0.013124,0,0
###louyrat###,lotyaat,loufiat,0.042102,loufiat,0.042102,0,0
###rytbxer###,ryriber,railler,0.002733,rythmer,0.000814,0,0
###amadper###,amaayer,amasser,0.010078,amarrer,0.007307,1,0
###cabôjet###,cabétet,cabinet,0.068577,cabaret,0.024424,0,0
###caldson###,caleson,caisson,0.115450,caleçon,0.072216,0,0
###casçfer###,caseder,cailler,0.024880,casquer,0.004856,0,0
###couyént###,couyant,couvent,0.163109,coupant,0.029162,0,0
###crivfer###,crifeer,crisser,0.029535,cribler,0.017756,0,0
###débûyle###,déblyle,débâcle,0.015429,débâcle,0.015429,0,0
###lanswre###,llnsxre,lanière,0.162886,lanière,0.162886,0,0
###parxuol###,parouol,parquet,0.047290,parasol,0.026664,0,0
###actxwer###,aactter,avancer,0.001144,activer,0.000112,0,0
###aliüznt###,aligant,aliment,0.104205,aliment,0.104205,0,0
###canfîte###,canfare,fanfare,0.114364,canette,0.040875,0,0
###cropaée###,cropaée,croisée,0.031630,croisée,0.031630,0,0
###galïthe###,galèxhe,galette,0.077601,galoche,0.040731,0,0
###ineçîie###,ineeise,inutile,0.005603,inertie,0.002114,0,0
###boupvle###,boulole,bouille,0.133866,bouille,0.133866,0,0
###mouaser###,mouaser,mousser,0.268406,moucher,0.006021,0,0
###narqâer###,narqrer,marquer,0.005660,narguer,0.001749,0,0
###notwûle###,nottile,nouille,0.043957,notable,0.016601,0,0
###ploêxée###,ploisée,poussée,0.073043,plongée,0.033717,0,0
###banmâau###,banneau,bandeau,0.122264,bandeau,0.122264,0,0
###comyvot###,comooot,confort,0.037229,complot,0.000435,0,0
###conxüve###,convive,convive,0.391054,convive,0.391054,0,0
###cynàame###,cynaème,cynisme,0.524725,cynisme,0.524725,0,1
###effjmve###,effevve,effluve,0.246960,effluve,0.246960,0,0
###menqcer###,menqcer,menacer,0.708698,mendier,0.021453,0,0
###ronycur###,ronugur,rigueur,0.019291,rondeur,0.017432,0,0
###sanwôer###,sannker,sangler,0.113945,sangler,0.113945,0,0
###braàner###,branner,branler,0.119772,brasier,0.003466,0,0
###cofvjet###,covfoet,coffret,0.019603,coffret,0.019603,0,0
###cosieud###,cosieud,casseur,0.027967,costaud,0.019451,0,0
###cynxrue###,cynyrue,charrue,0.057078,cynique,0.025076,0,0
###galühte###,galghte,galette,0.232798,galette,0.232798,0,0
###haiïêux###,haigeux,haineux,0.611281,haineux,0.611281,0,1
###norvxnd###,norgnnd,normand,0.058451,normand,0.058451,0,0
###omeshre###,omssbre,omettre,0.068281,omettre,0.068281,1,0
###ornucre###,ordubre,ornière,0.013674,ornière,0.013674,0,0
