input,lower_deck_output,upper_deck_winner,winner_activation,target,target_activation,excluded,over_threshold
###mevjkki###,menikki,menetti,0.021850,levikki,0.003487,0,0
###liökfan###,liökkan,lieksan,0.013051,lieksan,0.013051,0,0
###lieoiyn###,liedien,liemien,0.329967,liemien,0.329967,0,0
###nietvua###,ninteva,mittava,0.068916,liettua,0.001352,0,0
###lieakpi###,lieakpi,liiaksi,0.126724,liiaksi,0.126724,0,0
###öiikyua###,iökhhuö,mökille,0.015647,liikkua,0.000031,0,0
###lihakuu###,lihakuu,liikkuu,0.089825,liikkuu,0.089825,0,0
###liettöi###,liettiö,liittyi,0.127993,liittyi,0.127993,0,0
###lvihtyy###,lihätyy,liittyy,0.224404,liittyy,0.224404,0,0
###lfiteyä###,leetyyä,liittyä,0.352099,liittyä,0.352099,0,0
###liiänää###,liinnnä,liittyä,0.099963,liittää,0.056455,0,0
###kimibka###,kimikka,sinikka,0.024525,liminka,0.022515,0,0
###biytuja###,bijuuja,toimija,0.011333,lintuja,0.000734,0,0
###uippuva###,upppuua,opettaa,0.008310,lippuja,0.000995,0,0
###lifäioi###,lilliki,lisäisi,0.129919,lisäisi,0.129919,0,0
###lislkvi###,lilkkvi,lisäksi,0.060613,lisäksi,0.060613,0,0
###lioäpty###,liiitty,lisätty,0.192512,lisätty,0.192512,0,0
###lltkuva###,lltkuva,latvala,0.121258,liukuva,0.008182,0,0
###äiuosra###,äiiosra,liuosta,0.035928,liuosta,0.035928,0,0
###lyiäaan###,lyidaan,laitaan,0.032250,loimaan,0.021747,0,0
###mokmkuu###,mokkmuu,lokakuu,0.102133,lokakuu,0.102133,0,0
###loraöla###,roraala,korpela,0.001000,lomalla,0.000705,0,0
###lomdloe###,lommlle,lomalle,0.767948,lomalle,0.767948,0,0
###gnmassa###,nnasssa,kurssia,0.023419,lomassa,0.000066,0,0
###lyntdon###,lyttnon,laatuun,0.012465,lontoon,0.002976,0,0
###lkpetii###,lopetii,lopetti,0.346198,lopetti,0.346198,0,0
###mappuun###,maupuun,vastuun,0.012443,loppuun,0.001169,0,0
###lopuuei###,lopuhsi,lopetti,0.238220,lopuksi,0.140002,0,0
###lorumla###,lorulla,torilla,0.005436,lopulla,0.000930,0,0
###fopvlta###,ooovlta,korvata,0.017142,lopulta,0.000408,0,0
###loäuisa###,laulisa,laurila,0.028211,lopussa,0.001776,0,0
###lotuloe###,lotoldo,lotalle,0.081045,lotalle,0.081045,0,0
###leunhan###,lehnnan,lounaan,0.022878,lounaan,0.022878,0,0
###lovpita###,lopvita,nopeita,0.105571,loviisa,0.034063,0,0
###nuennji###,nennnji,kääntyi,0.020053,luennoi,0.007897,0,0
###muejnon###,munnnon,muhonen,0.010607,luennon,0.009872,0,0
###luenrät###,luertät,luennot,0.058549,luennot,0.058549,0,0
###loetäan###,loetaan,luetaan,0.569490,luetaan,0.569490,0,0
###lukynnt###,lykuntt,lukenut,0.054462,lukenut,0.054462,0,0
###lukeäaa###,lukkäaa,lukijaa,0.122737,lukijaa,0.122737,0,0
###lukupan###,lukunan,lukijan,0.070997,lukijan,0.070997,0,0
###pukinat###,pukinat,lukijat,0.009544,lukijat,0.009544,0,0
###lrkujtn###,lrkujät,lukujen,0.189280,lukujen,0.189280,0,0
###ruodaun###,ruodaun,tuodaan,0.046993,luodaan,0.028881,0,0
###luoaöaa###,luolaaa,luottaa,0.058763,luokkaa,0.051407,0,0
###lunmgan###,lulmkan,luomaan,0.295042,luomaan,0.295042,0,0
###luovdet###,luvvltt,luvattu,0.068806,luoneet,0.047966,0,0
###juonyon###,juonnon,juvonen,0.042691,luonnon,0.016067,0,0
###luonöya###,luonaja,luontoa,0.103133,luontoa,0.103133,0,0
###kuojava###,kuojava,kuvaava,0.099466,luotava,0.057810,0,0
###ldoviin###,loiviin,luotiin,0.021100,luotiin,0.021100,0,0
###lootoaa###,llottoa,luottaa,0.061419,luottaa,0.061419,0,0
###lusvrus###,luluuus,kulutus,0.159434,luovuus,0.135303,0,0
###ökulisi###,köölisi,höyläsi,0.095903,luulisi,0.004219,0,0
###lmvaska###,levaksa,lavalla,0.111115,luvassa,0.032725,0,0
###lybattu###,lylattu,luvattu,0.075105,luvattu,0.075105,0,0
###guvvlla###,vuvvlla,luvulla,0.072526,luvulla,0.072526,0,0
###luoumsa###,luoumma,luotava,0.024683,luvussa,0.001107,0,0
###kdhyitä###,kyhyitä,lyhyitä,0.257865,lyhyitä,0.257865,0,0
###syhattä###,syhättä,syvästi,0.009330,lyhyttä,0.005346,0,0
###lähegre###,lehääre,lähelle,0.292189,lähelle,0.292189,0,0
###läherhä###,lähenrä,lähellä,0.035641,lähellä,0.035641,0,0
###llmeltä###,llmeltä,nimeltä,0.035097,läheltä,0.034134,0,0
###lmaetin###,lametin,lähetin,0.042226,lähetin,0.042226,0,0
###nhhetti###,hhhetti,aihetta,0.030356,lähetti,0.016992,0,0
###gähptys###,kähttys,lähetys,0.131772,lähetys,0.131772,0,0
###iäyinnä###,iiäinnä,lähinnä,0.049867,lähinnä,0.049867,0,0
###läbttet###,lälttet,lähteet,0.097523,lähteet,0.097523,0,0
###luhtikn###,luhtikn,lähtien,0.005922,lähtien,0.005922,0,0
###nehtöön###,tehtöön,tehtaan,0.010041,lähtöön,0.000936,0,0
###ljndeen###,loneeen,länteen,0.017180,länteen,0.017180,0,0
###gäädäri###,äääääri,itäinen,0.045088,lääkäri,0.004045,0,0
###mpanlma###,mannama,maisema,0.022222,maailma,0.020513,0,0
###mvaraus###,maraass,maalaus,0.059130,maalaus,0.059130,0,0
###maauimn###,maamimn,maaliin,0.171561,maaliin,0.171561,0,0
###bantila###,bantila,mattila,0.016023,maatila,0.000343,0,0
###mbhtjva###,mahtvva,mahtava,0.166823,mahtava,0.166823,0,0
###äaineln###,aiineen,paineen,0.052998,maineen,0.047080,0,0
###mhinjta###,minnjta,minusta,0.035780,mainita,0.006190,0,0
###maköema###,makkema,makseta,0.051291,maisema,0.030884,0,0
###maivtpu###,maisttu,maistuu,0.057839,maistuu,0.057839,0,0
###äabseta###,aäeesta,makseta,0.004613,makseta,0.004613,0,0
###mgksvmi###,moksimi,maksimi,0.257468,maksimi,0.257468,0,0
###iaksuöa###,isasuoa,kurssia,0.008497,maksuja,0.000704,0,0
###gakujon###,avkujun,aikojen,0.391791,makujen,0.005326,0,0
###majunen###,manunen,malinen,0.066384,malinen,0.066384,0,0
###mslleka###,melkela,melkein,0.024960,malleja,0.002225,0,0
###malbpen###,malpmen,malinen,0.047653,mallien,0.004622,0,0
###mnsliin###,mensiin,mentiin,0.095806,malliin,0.005942,0,0
###mirijta###,mirijta,maritta,0.198464,maritta,0.198464,0,0
###mmmjoja###,mrmmoja,muotoja,0.132203,marjoja,0.041546,0,0
###mbräkaa###,markaaa,markkaa,0.003716,markkaa,0.003716,0,0
###yatalun###,altalun,alkavan,0.011644,matalan,0.000496,0,0
###mayesia###,maeesia,materia,0.022598,materia,0.022598,0,0
###matklön###,matklan,matalan,0.249360,matkaan,0.121654,0,0
###matktha###,matakaa,materia,0.019149,matkoja,0.004159,0,0
###mantpla###,mantlla,rantala,0.017181,mattila,0.005498,0,0
###maukela###,maukela,maunula,0.021686,maunula,0.021686,0,0
###mekaspi###,mekappi,metalli,0.018133,melassi,0.004443,0,0
###metkpin###,memkkin,itsekin,0.009857,melkein,0.000515,0,0
###mvnutti###,menutti,menetti,0.110397,menetti,0.110397,0,0
###mlnemys###,mesemys,menetys,0.420747,menetys,0.420747,0,0
###mlnekän###,menkkän,menevän,0.128692,menevän,0.128692,0,0
###mknevmt###,menemmt,menevät,0.101124,menevät,0.101124,0,0
###meniett###,menitet,menivät,0.122103,menivät,0.122103,0,0
###tenyeen###,teneeen,tuoreen,0.032163,menneen,0.001001,0,0
###metfeet###,meteeet,menneet,0.126021,menneet,0.126021,0,0
###senpään###,senpään,sentään,0.387207,mennään,0.002146,0,0
###menäjun###,menäjen,menojen,0.421580,menojen,0.421580,0,0
###jonossa###,jonjssa,monessa,0.068908,menossa,0.001594,0,0
###mkngiin###,menniin,mentiin,0.194332,mentiin,0.194332,0,0
###kereale###,keraale,kertaan,0.039127,merelle,0.012308,0,0
###jerillä###,jerillä,perillä,0.186143,merellä,0.003435,0,0
###mhrmitä###,myrmitä,merkitä,0.034977,merkitä,0.034977,0,0
###narkkiä###,nankkiä,merkkiä,0.077613,merkkiä,0.077613,0,0
###gejtari###,etttgri,erottuu,0.065381,mestari,0.002059,0,0
###mntarli###,motalli,metalli,0.652757,metalli,0.652757,0,0
###mvtaiin###,mataiin,metriin,0.136242,metriin,0.136242,0,0
###meksren###,mekseen,makseta,0.044644,metsien,0.003893,0,0
###jltsään###,jätstän,jaoston,0.006413,metsään,0.000142,0,0
###mirheli###,mirheli,mikkeli,0.203785,mieheni,0.025666,0,0
###mirbenä###,mirrenä,merellä,0.016015,miehenä,0.006608,0,0
###oigleen###,oieleen,oinonen,0.021507,mieleen,0.003106,0,0
###miehtan###,miehtan,muistan,0.027940,miesten,0.002759,0,0
###jietpii###,jiettii,vietiin,0.109036,miettii,0.036921,0,0
###mnetttä###,mentttä,menetti,0.029230,miettiä,0.001511,0,0
###mbkkbli###,molkili,melkein,0.007263,mikkeli,0.004275,0,0
###mipdiin###,mimdiin,mikkiin,0.070904,mikkiin,0.070904,0,0
###hinkola###,hinkola,hankala,0.062198,mikkola,0.006152,0,0
###mitlobn###,milaoon,milloin,0.257925,milloin,0.257925,0,0
###mslläan###,mallään,millään,0.278703,millään,0.278703,0,0
###sinkäbn###,sisäkän,sinäkin,0.060144,minkään,0.000196,0,0
###mnnrlla###,monalla,minulla,0.083174,minulla,0.083174,0,0
###mmnusle###,monulle,minulle,0.263738,minulle,0.263738,0,0
###öitulta###,iiöutua,sipulia,0.003434,minulta,0.001936,0,0
###mhnuksa###,manuksa,minusta,0.057513,minussa,0.031419,0,0
###minomta###,minomta,minusta,0.099480,minusta,0.099480,0,0
###biiäkin###,iiuäkin,minäkin,0.006339,minäkin,0.006339,0,0
###miryfmi###,myrämmi,mirjami,0.154714,mirjami,0.154714,0,0
###mishjän###,misjjän,mistään,0.071741,missään,0.054428,0,0
###mlstägn###,mesäään,neljään,0.004970,mistään,0.000174,0,0
###rioattu###,rioattu,rajattu,0.204715,mitattu,0.021195,0,0
###mitmaön###,mitaaan,mukavan,0.002552,mittaan,0.002050,0,0
###öittkri###,ittttkö,etteikö,0.083163,mittari,0.000301,0,0
###mivtäus###,mittäus,mittaus,0.816201,mittaus,0.816201,0,0
###liutava###,liutava,luotava,0.144700,mittava,0.039296,0,0
###fsderni###,foenoii,frendit,0.053908,moderni,0.001811,0,0
###mknelda###,monella,monella,0.466537,monella,0.466537,0,0
###msneyle###,myneele,hannele,0.005671,monelle,0.001448,0,0
###mgselta###,meselta,monelta,0.111466,monelta,0.111466,0,0
###monenöa###,monenna,monella,0.225351,monessa,0.109546,0,0
###monaota###,monaata,monista,0.032787,monesta,0.014289,0,0
###monrbti###,montati,monesti,0.206334,monesti,0.206334,0,0
###honilna###,honilsa,monilla,0.030574,monilla,0.030574,0,0
###mänihle###,mänille,märille,0.273986,monille,0.257317,0,0
###mobiläa###,molilia,monilla,0.024335,monilta,0.009775,0,0
###munrssa###,munsssa,turussa,0.012217,monissa,0.004014,0,0
###moniyja###,monioja,mononen,0.030708,monista,0.016959,0,0
###monohsn###,monosen,mononen,0.214153,mononen,0.214153,0,0
###mobtaso###,motaaso,sotkamo,0.013642,montako,0.009677,0,0
###morhiön###,morhiin,morsian,0.319885,morsian,0.319885,0,0
###mptmvan###,muttman,mittaan,0.110543,motivan,0.099638,0,0
###mogivyi###,mhiivii,muistin,0.050240,motivoi,0.006583,0,0
###mudoren###,mudoren,muhonen,0.054301,muhonen,0.054301,0,0
###mulstba###,mulstaa,muistaa,0.292146,muistaa,0.292146,0,0
###msrstan###,marstan,morsian,0.217031,muistan,0.026468,0,0
###muisjyn###,muisjen,maineen,0.014676,muistin,0.009584,0,0
###muisggt###,meusket,hauskat,0.043470,muistot,0.004128,0,0
###mfkfvaa###,mokavaa,mukavaa,0.260014,mukavaa,0.260014,0,0
###eukgvan###,eukkvan,tukevan,0.218268,mukavan,0.050544,0,0
###mufyvia###,muyivia,mukavia,0.120061,mukavia,0.120061,0,0
###muskbta###,musssta,uusista,0.041843,muokata,0.018178,0,0
###suotden###,suoteen,suhteen,0.021902,muotien,0.001785,0,0
###juttoja###,juttoja,juttuja,0.650333,muotoja,0.017435,0,0
###muodfon###,muddoon,museoon,0.097530,muotoon,0.053449,0,0
###muiumen###,muuijen,muotien,0.007213,murujen,0.003186,0,0
###museavn###,museavn,museoon,0.113018,museoon,0.113018,0,0
###yaualla###,alualla,asialla,0.058068,muualla,0.001769,0,0
###mpäalle###,maralle,muualle,0.025326,muualle,0.025326,0,0
###muralra###,murrrla,murujen,0.010928,muualta,0.000033,0,0
###miurjme###,mirrjme,muurame,0.048611,muurame,0.048611,0,0
###muejama###,muemama,muutama,0.156718,muutama,0.156718,0,0
###moubkin###,moukkin,muutoin,0.009845,muutkin,0.006337,0,0
###ruutofn###,rurouun,runojen,0.032385,muutoin,0.000100,0,0
###muuftia###,muuutia,muuttua,0.088448,muuttaa,0.021348,0,0
###mautyua###,mautuua,maunula,0.027637,muuttua,0.002440,0,0
###mduttoi###,mudttoi,muuttui,0.187222,muuttui,0.187222,0,0
###fuuetuu###,uuuuuuu,puuttuu,0.030026,muuttuu,0.012886,0,0
###mvllygä###,myläylä,myllylä,0.085791,myllylä,0.085791,0,0
###myyeäan###,myeyään,myymään,0.070887,myydään,0.036280,0,0
###mnyöälä###,myynälä,myymälä,0.318084,myymälä,0.318084,0,0
###myyoaän###,myyhään,myydään,0.200670,myymään,0.189671,0,0
###mfytnin###,myntnin,mentiin,0.022915,myynnin,0.011065,0,0
###uyyjtiä###,ysyytiä,lyhyttä,0.007059,myyntiä,0.003023,0,0
###mäitiin###,mäitiin,mentiin,0.058276,myytiin,0.053862,0,0
###mygtsvä###,myttyvä,myytävä,0.116117,myytävä,0.116117,0,0
###myöevän###,myöevän,menevän,0.260124,myöhään,0.001477,0,0
###mäönvää###,männvää,mäntylä,0.052842,myöntää,0.000595,0,0
###myöegin###,myöäkin,myöskin,0.124589,myöskin,0.124589,0,0
###upenpää###,epenpää,enempää,0.079311,mäenpää,0.018234,0,0
###bäeelän###,eäällän,etelään,0.003985,mäkelän,0.000496,0,0
###mäoinnn###,mäonnnn,luonnon,0.032599,mäkinen,0.004581,0,0
###mäkgplä###,mämpplä,mäntylä,0.005528,mäkipää,0.000484,0,0
###mäkibän###,mäkkään,mäkelän,0.050354,mäkisen,0.002977,0,0
###mäntpnä###,männpää,mäntylä,0.131078,mäntylä,0.131078,0,0
###kälille###,kälille,välille,0.271719,märille,0.003332,0,0
###kfärätä###,kärrätä,käytävä,0.017325,määrätä,0.009610,0,0
###mläräfs###,mälääss,määräys,0.017848,määräys,0.017848,0,0
###äääaään###,ääääään,päätään,0.059525,määrään,0.044578,0,0
###nökilae###,noneeia,tukevia,0.001777,mökille,0.000053,0,0
###möiinlä###,miiiilä,mökillä,0.008213,mökillä,0.008213,0,0
###nampdri###,namprri,nappasi,0.261985,naapuri,0.098398,0,0
###nyisöin###,nyisiin,naisiin,0.361535,naisiin,0.361535,0,0
###javsten###,jatsten,jaoston,0.009879,naisten,0.001608,0,0
###djppasi###,japaass,sodassa,0.014993,nappasi,0.004172,0,0
###nessali###,nessali,naskali,0.657717,naskali,0.657717,0,0
###nassgla###,nasslla,nastola,0.175852,nastola,0.175852,0,0
###nauthla###,nautala,hautala,0.352097,nauttia,0.048780,0,0
###suuttii###,suuttii,suutari,0.081113,nauttii,0.060527,0,0
###ndvejan###,nonejän,nenonen,0.018431,navetan,0.018134,0,0
###navejda###,navedja,navetta,0.378390,navetta,0.378390,0,0
###belöötä###,pelnötä,neliötä,0.218898,neliötä,0.218898,0,0
###neljvvn###,nelvvvn,nelonen,0.044881,neljään,0.015309,0,0
###neforen###,neroeen,nesteen,0.018500,nelonen,0.003715,0,0
###nnloven###,noloven,solujen,0.009084,nelosen,0.005562,0,0
###nenoöun###,nenokun,nesteen,0.009434,nenonen,0.006632,0,0
###neutuen###,neutuen,nesteen,0.410775,nesteen,0.410775,0,0
###netiöpä###,eepittä,tekijää,0.004872,netissä,0.000525,0,0
###nbgistä###,nettstä,netistä,0.108614,netistä,0.108614,0,0
###netkihn###,netnien,nettiin,0.024574,nettiin,0.024574,0,0
###neuvväa###,neuvvva,neuvoja,0.156939,neuvoja,0.156939,0,0
###nirmejä###,ninmejä,viinejä,0.019543,niemelä,0.004507,0,0
###fiinein###,iienein,pieneen,0.039023,niinkin,0.001163,0,0
###ngkkisä###,neksikä,nikkilä,0.018667,nikkilä,0.018667,0,0
###nklsuän###,nelsuän,nilsiän,0.135237,nilsiän,0.135237,0,0
###niyekki###,nikekki,nimeksi,0.053224,nimeksi,0.053224,0,0
###numnllä###,nunullä,nimellä,0.102997,nimellä,0.102997,0,0
###niäsltä###,näksstä,nimeltä,0.052489,nimeltä,0.052489,0,0
###ngmlnsä###,nemsnsä,nimensä,0.098130,nimensä,0.098130,0,0
###nlyessä###,nenessä,nimessä,0.291173,nimessä,0.291173,0,0
###nkmttty###,kymttty,nimetty,0.063115,nimetty,0.063115,0,0
###nsmingn###,seminan,haminan,0.002365,niminen,0.000988,0,0
###nimueen###,nimeeen,nimisen,0.032052,nimisen,0.032052,0,0
###ntmiusä###,netimsä,netissä,0.154170,nimissä,0.001074,0,0
###nimätvs###,nivävvs,nimitys,0.036049,nimitys,0.036049,0,0
###fipumsi###,fitumsi,finaali,0.042895,nipuksi,0.002080,0,0
###pojamla###,pojalla,nojalla,0.087527,nojalla,0.087527,0,0
###noneavn###,noneaen,nenonen,0.015270,nopeaan,0.006795,0,0
###nobaita###,notaita,nopeita,0.300584,nopeita,0.300584,0,0
###noydejn###,nondeen,nordean,0.051453,nordean,0.051453,0,0
###öbtaari###,trökari,työpaja,0.002083,notaari,0.000220,0,0
###neuäeva###,neueeva,nouseva,0.509031,nouseva,0.509031,0,0
###pouskut###,pouskut,noussut,0.088967,noussut,0.088967,0,0
###pousjun###,poisuun,korsuun,0.050447,nousuun,0.033438,0,0
###ljmeroa###,lemeora,lomalla,0.014188,numeroa,0.003882,0,0
###numirln###,numilin,jumalan,0.020368,numeron,0.016593,0,0
###npmetot###,nemetot,numerot,0.130168,numerot,0.130168,0,0
###nummöta###,nummtta,nummela,0.193017,nummela,0.193017,0,0
###nuotana###,nuotana,vuotena,0.011778,nuorena,0.000379,0,0
###nuoayin###,nuanain,niinkin,0.010555,nuoriin,0.004402,0,0
###äuorioo###,uuorioo,nuoriso,0.098002,nuoriso,0.098002,0,0
###nuorhln###,nuorlon,nuoriin,0.053693,nuorten,0.032569,0,0
###noreela###,noreela,monella,0.011322,nurmela,0.003207,0,0
###nykiäön###,nyknään,nykyään,0.062884,nykyään,0.062884,0,0
###nikänin###,nikänin,nykänen,0.003458,nykänen,0.003458,0,0
###nkdonia###,kokooia,kokkola,0.007973,nylonia,0.001046,0,0
###näseään###,nääeään,näkevät,0.043200,nähdään,0.019905,0,0
###ääineet###,äääneet,jääneet,0.281052,nähneet,0.004501,0,0
###nähdäin###,nähdään,nähdään,0.833789,nähtiin,0.034354,0,0
###näkelvs###,nänevvs,näkevät,0.015646,näkemys,0.011041,0,0
###näkdöät###,näkdöät,nähdään,0.098152,näkevät,0.021236,0,0
###näkovkt###,näkokkt,näkivät,0.015273,näkivät,0.015273,0,0
###näjybin###,näyyyin,näyttää,0.020462,näkymin,0.017154,0,0
###näusmiä###,näuspiä,näkymiä,0.051460,näkymiä,0.051460,0,0
###uäaymät###,asäymtt,antamat,0.063505,näkymät,0.020777,0,0
###näkinut###,näkinut,näkivät,0.282771,näkynyt,0.006665,0,0
###näbyvut###,näyyvut,näkyvät,0.049372,näkyvät,0.049372,0,0
###näyfbää###,näynylä,näyttää,0.110527,näyttää,0.110527,0,0
###mäyätöä###,mäyättä,määrätä,0.015618,näyttöä,0.000949,0,0
###hbottaa###,hotttaa,voittaa,0.025585,odottaa,0.000088,0,0
###otottaa###,otottaa,odottaa,0.165477,ohittaa,0.005591,0,0
###ohfaöja###,ohjaaja,ohjaaja,0.217687,ohjaaja,0.217687,0,0
###rhjadmo###,rrhammo,ohjaamo,0.084858,ohjaamo,0.084858,0,0
###ahjavtu###,ahjaatu,arjesta,0.022953,ohjattu,0.006623,0,0
###nhjkita###,nohkija,nähtiin,0.027802,ohjeita,0.000111,0,0
###okuelma###,oluelma,ohjelma,0.125505,ohjelma,0.125505,0,0
###oiseain###,oieeain,tietyin,0.003548,oikeaan,0.001641,0,0
###oakkita###,olkkita,oikeita,0.383100,oikeita,0.383100,0,0
###oinhyen###,oinhyen,oinonen,0.509557,oinonen,0.509557,0,0
###hureita###,hureita,harkita,0.068803,oireita,0.011867,0,0
###sjenpus###,sepinus,säännös,0.034855,ojennus,0.001581,0,0
###tksunen###,tesunen,turunen,0.071839,oksanen,0.001244,0,0
###oldkarn###,dookaan,koskaan,0.004314,olekaan,0.000264,0,0
###ongmaan###,ongmaan,olemaan,0.198949,olemaan,0.198949,0,0
###jlenkun###,jeekkun,teoksen,0.010101,olenkin,0.000015,0,0
###uletsaa###,uueesaa,olettaa,0.020936,olettaa,0.020936,0,0
###rlevamn###,rermamn,terveen,0.020210,olevaan,0.000666,0,0
###nievani###,nienani,mieheni,0.010012,olevani,0.004133,0,0
###tlevöen###,teeveen,terveen,0.025695,olevien,0.000035,0,0
###oaeväin###,ovevein,oleviin,0.203887,oleviin,0.203887,0,0
###omiseko###,oiiseko,olisiko,0.429906,olisiko,0.429906,0,0
###olgebta###,olletta,olleita,0.187851,olleita,0.187851,0,0
###olmevsa###,olvemsa,ollessa,0.278783,ollessa,0.278783,0,0
###olndlan###,oonulan,ollilan,0.060988,ollilan,0.060988,0,0
###oölueta###,olleeta,olleita,0.134995,ollutta,0.003923,0,0
###yloihun###,yloihun,oloihin,0.167059,oloihin,0.167059,0,0
###oleibsa###,ollissa,ollessa,0.317861,oloissa,0.088278,0,0
###omhisbt###,ohmistt,ihmiset,0.027227,omaiset,0.001131,0,0
###omiötra###,omiipra,omistaa,0.087882,omistaa,0.087882,0,0
###pnyelma###,pypelma,ohjelma,0.005752,ongelma,0.003303,0,0
###onnemii###,onnemii,onneksi,0.046859,onneksi,0.046859,0,0
###onkisju###,ookijuu,onnistu,0.070247,onnistu,0.070247,0,0
###opartfa###,oppaata,opettaa,0.013799,opastaa,0.006099,0,0
###gpassus###,ppasuus,paksuus,0.490140,opastus,0.009381,0,0
###ovethaa###,ohettaa,ohittaa,0.175992,opettaa,0.040488,0,0
###oninnät###,osonnät,oinonen,0.007040,opinnot,0.002059,0,0
###dpisthn###,pöisdän,opiston,0.006602,opiston,0.006602,0,0
###hpitafn###,haitarn,hoitaja,0.013449,opitaan,0.002192,0,0
###äppiias###,äääiiss,oppilas,0.024900,oppilas,0.024900,0,0
###äöpinut###,äääinut,oppinut,0.033111,oppinut,0.033111,0,0
###dppimat###,padpaat,hampaat,0.004503,oppivat,0.000098,0,0
###ovivemi###,ovevepi,viemään,0.012240,orivesi,0.011899,0,0
###orvhkdi###,ordakki,orvokki,0.444731,orvokki,0.444731,0,0
###ofaujat###,otoujut,osaajat,0.077501,osaajat,0.077501,0,0
###osyaiia###,osaaiia,osaavia,0.075150,osaajia,0.072540,0,0
###osedvat###,oseovat,osaavat,0.150842,osaavat,0.150842,0,0
###nöaavia###,naaavia,nauttia,0.018771,osaavia,0.017600,0,0
###ssasnut###,sasnnut,saaneet,0.025685,osannut,0.001366,0,0
###osnoton###,osnoton,osaston,0.057170,osaston,0.057170,0,0
###jdastot###,jutattt,jakavat,0.013853,osastot,0.002142,0,0
###obatgan###,odltuan,opitaan,0.008304,osataan,0.007863,0,0
###rsoisti###,reoisti,ruoasta,0.001696,osoitti,0.000082,0,0
###ovoitos###,ovoitus,osoitus,0.175287,osoitus,0.175287,0,0
###ostmjin###,oottjin,totesin,0.011850,ostajan,0.004345,0,0
###gsjajat###,saaajjt,saaneet,0.041242,ostajat,0.000001,0,0
###osifnut###,osinnut,osannut,0.158697,ostanut,0.004114,0,0
###ästahat###,astamtt,antamat,0.020756,ostavat,0.001181,0,0
###asteatu###,asteitu,katettu,0.016766,ostettu,0.008352,0,0
###oiuueen###,oiuueen,osuuden,0.024898,osuuden,0.024898,0,0
###osdtdet###,osdodtt,osuudet,0.121977,osuudet,0.121977,0,0
###osyuöta###,osöusta,osuutta,0.063721,osuutta,0.063721,0,0
###dpetaan###,pdetaan,haetaan,0.006496,otetaan,0.004860,0,0
###oasiyko###,osisoko,olisiko,0.390188,otsikko,0.076889,0,0
###gttansi###,tttanii,ottaisi,0.001095,ottaisi,0.001095,0,0
###bdtakaa###,betaaaa,antamaa,0.013405,ottakaa,0.004784,0,0
###obtahut###,ostahut,salatut,0.016901,ottanut,0.014999,0,0
###optavpt###,optavat,ostavat,0.078764,ottavat,0.042421,0,0
###oayeita###,odeeita,otteita,0.043477,otteita,0.043477,0,0
###ettegun###,ettetun,ettemme,0.038863,ottelun,0.032443,0,0
###ettävat###,ettävat,sitovat,0.015696,ottivat,0.007962,0,0
###oulpsta###,oulusta,oulusta,0.537528,oulussa,0.000675,0,0
###oolutta###,ollutta,ollutta,0.867907,oulusta,0.004145,0,0
###ovansin###,ovansin,ovatkin,0.356725,ovatkin,0.356725,0,0
###paavdda###,padadda,tapahdu,0.016405,paavola,0.000052,0,0
###pohasii###,pohasii,pahasti,0.019325,pahasti,0.019325,0,0
###bahikta###,hahttta,maritta,0.008339,pahinta,0.000360,0,0
###padlkaa###,padakaa,paikkaa,0.073392,paikkaa,0.073392,0,0
###paibonn###,painoon,paineen,0.297006,paikoin,0.184861,0,0
###pagneon###,pannoon,pannaan,0.068122,paineen,0.059254,0,0
###paonekt###,paannet,paineet,0.076339,paineet,0.076339,0,0
###taiitaa###,tiiitaa,viittaa,0.029286,paistaa,0.000069,0,0
###pmgunen###,pymunen,palonen,0.015326,pajunen,0.006525,0,0
###ymkattu###,yykattu,uskottu,0.150488,pakattu,0.069844,0,0
###pakhtgn###,pahhtun,paketin,0.043161,paketin,0.043161,0,0
###muketti###,muketti,paketti,0.085003,paketti,0.085003,0,0
###pakikkn###,pakikkn,pakilan,0.102753,pakilan,0.102753,0,0
###eakkmus###,elkkmus,kokemus,0.053227,pakkaus,0.002544,0,0
###nlksuus###,loksuus,nousuun,0.028271,paksuus,0.004054,0,0
###rmlauta###,rarauta,palauta,0.174932,palauta,0.174932,0,0
###hasaute###,hahaate,havaita,0.035815,palaute,0.002875,0,0
###galkaea###,alaamaa,alataan,0.030251,palkata,0.000008,0,0
###aalskaa###,aalakaa,palkkaa,0.002565,palkkaa,0.002565,0,0
###patkkuo###,patkkko,palkkio,0.170799,palkkio,0.170799,0,0
###ralhnen###,rahhnen,malinen,0.003212,palonen,0.000349,0,0
###palyusa###,paluusa,paluuta,0.458126,paluuta,0.458126,0,0
###pulvegu###,puhvupu,palvelu,0.143859,palvelu,0.143859,0,0
###uannhan###,unnanan,antaman,0.011016,pannaan,0.000675,0,0
###klperia###,keperia,paperia,0.028934,paperia,0.028934,0,0
###papoain###,papoain,paperin,0.025155,paperin,0.025155,0,0
###papörvt###,papvrrt,paperit,0.199348,paperit,0.199348,0,0
###prraree###,peraere,perille,0.119080,paranee,0.003622,0,0
###pavasäa###,papasna,parasta,0.048548,parasta,0.048548,0,0
###phhempi###,hhhempi,parempi,0.005937,parempi,0.005937,0,0
###pahhnan###,pahhnan,parhaan,0.086326,parhaan,0.086326,0,0
###parhojt###,parjojt,partola,0.072929,parhaat,0.033780,0,0
