input,lower_deck_output,upper_deck_winner,winner_activation,target,target_activation,excluded,over_threshold
###lfteanm###,fltmeal,latéral,0.002939,,,0,0
###çlgôpwû###,glôlpèo,flipper,0.296154,,,0,0
###ûuàoûdh###,ouoûhux,embûche,0.023766,,,0,0
###ykèéçjq###,zyyyyyé,paysage,0.082163,,,0,0
###lcsellé###,llccllé,habillé,0.010362,,,0,0
###wkpçcbà###,synphpu,concept,0.044326,,,0,0
###êêèîeûê###,aêvêêie,rêverie,0.113445,,,0,0
###ctzfhji###,châhhif,châssis,0.110723,,,0,0
###gxpvnfè###,gunvrèx,émigrer,0.009831,,,0,0
###ôüqàâûè###,oxuleèx,réflexe,0.001240,,,0,0
###tdgycid###,tttidin,mélodie,0.002377,,,0,0
###qwemtàu###,tiqteuu,liqueur,0.006243,,,0,0
###îqhmçwè###,tramême,tramway,0.004690,,,0,0
###ptïqxzr###,cluteur,conteur,0.001072,,,0,0
###aèiîdâz###,abaièüd,aligner,0.002846,,,0,0
###zszcubj###,zinsaud,minimum,0.010176,,,0,0
###muûekxï###,mmumeex,brumeux,0.041233,,,0,0
###cwyhsïc###,cysceis,cerceau,0.083680,,,0,0
###jcumiep###,jumpiee,pompier,0.135471,,,0,0
###êxbèuïâ###,bxuèerx,brumeux,0.009586,,,0,0
###dczktçp###,dicpppt,dompter,0.050595,,,0,0
###lôâjoûx###,clépeox,crémeux,0.015597,,,0,0
###êsçtsnc###,stssncl,suspect,0.065317,,,0,0
###pqicgkê###,pmpprcg,pimpant,0.498741,,,0,0
###yfsôbàs###,bôssbas,bourbon,0.014596,,,0,0
###gxnéèûx###,gxngeux,luxueux,0.068993,,,0,0
###fmwnuaç###,faanuau,franque,0.048976,,,0,0
###cwlhîuq###,châleus,chaleur,0.325649,,,0,0
###yxgigvf###,glgvgrf,gigoter,0.178303,,,0,0
###wqusîqf###,quésqus,quoique,0.014516,,,0,0
###alieïêc###,avilcii,agilité,0.036026,,,0,0
###êoôsègg###,omggggg,négligé,0.086998,,,0,0
###üèèykkj###,oylèèné,obscène,0.014261,,,0,0
###eyuyèaq###,exyyyur,exulter,0.106604,,,0,0
###hgbumîi###,humhiii,combien,0.025621,,,0,0
###saçgyûv###,saysaau,paysage,0.017589,,,0,0
###obpghvr###,ouoghèr,oeuvrer,0.015568,,,0,0
###zciômâk###,ciecaag,creuser,0.029344,,,0,0
###àrszpmk###,zmmppmo,frapper,0.028560,,,0,0
###gyxêsxà###,gxgusèx,excuser,0.085089,,,0,0
###stûvbôx###,siûteux,coûteux,0.071004,,,0,0
###tvïclpu###,tluvlit,taulier,0.039704,,,0,0
###zbèakâü###,biabeak,pinceau,0.001365,,,0,0
###éâàmêes###,émesême,amusant,0.051422,,,0,0
###wkuêeit###,seutttt,dessert,0.002014,,,0,0
###ykekchk###,emfhhhu,emphase,0.057463,,,0,0
###ügjsàoz###,jôgosos,joindre,0.008404,,,0,0
###âqbûôyê###,bâûlêyx,baptême,0.057231,,,0,0
###mlûçxnj###,manlônn,maillon,0.189319,,,0,0
###ofîèclü###,ochclaé,onduler,0.031883,,,0,0
###çnïnüôô###,nnnnenn,honneur,0.002883,,,0,0
###ûèalizo###,alalooi,alvéole,0.011259,,,0,0
###vèirôlr###,vrirlor,vriller,0.043776,,,0,0
###pwlrhrc###,plérhir,pourrir,0.039506,,,0,0
###gçnâciê###,gâcihig,geindre,0.006466,,,0,0
###ûugxïty###,zxuleux,douteux,0.029035,,,0,0
###ôzwjçqr###,jéuqrur,jaillir,0.014477,,,0,0
###üyhiaîc###,hiclcho,sacoche,0.042043,,,0,0
###êîèyuxç###,quxyèrx,bruyère,0.007710,,,0,0
###qndàcdd###,déodddd,écharde,0.009378,,,0,0
###jgyjàru###,jusjuur,déjouer,0.080273,,,0,0
###uocwïéu###,ouuueué,soulevé,0.000754,,,0,0
###ihicawé###,iiiciaé,miauler,0.001241,,,0,0
###vltrüer###,vlvrrer,élargir,0.014089,,,0,0
###tâîgksv###,trâvias,trivial,0.020208,,,0,0
###udékcxn###,féuurnx,exulter,0.007561,,,0,0
###caihspq###,caisspn,caisson,0.049398,,,0,0
###hbpxrwp###,hôappur,frapper,0.285190,,,0,0
###êpwsfüf###,brâffrf,griffer,0.139173,,,0,0
###ôqçüual###,qxulual,exulter,0.050536,,,0,0
###jàzvâua###,véuvaau,veuvage,0.040012,,,0,0
###alxjtae###,allatae,aplatir,0.002448,,,0,0
###înpgûqb###,plpjbuo,proprio,0.003039,,,0,0
###ïqéèêâu###,qxéèqut,crémeux,0.012280,,,0,0
###vqplüaj###,plalaas,poulain,0.003209,,,0,0
###îxïtbcî###,ccccrté,coûteux,0.030271,,,0,0
###füàâihg###,fighhix,fichier,0.205339,,,0,0
###meekzâê###,mmmeeer,démener,0.013259,,,0,0
###âûgohàé###,hâgohhé,tranché,0.007722,,,0,0
###ïûwvêtç###,tivêltt,égoïste,0.001630,,,0,0
###ôuaâévô###,nnvrvau,imprévu,0.040001,,,0,0
###lnzaobr###,lénbbbr,lenteur,0.037076,,,0,0
###éeâîêpï###,éxpéppr,éminent,0.012835,,,0,0
###âqkévtf###,ééufivf,archive,0.077409,,,0,0
###mifâiqz###,miifiai,chiquer,0.000998,,,0,0
