input,lower_deck_output,upper_deck_winner,winner_activation,target,target_activation,excluded,over_threshold
####hale#####,hanhege,hommage,0.019858,haleter,0.003479,0,0
####réga#####,régraaé,négligé,0.018439,régaler,0.002721,0,0
####évol#####,évovolé,éveillé,0.008792,évoluer,0.000080,0,0
####sent#####,sensenn,présent,0.029392,senteur,0.000031,0,0
####stér#####,srostté,prostré,0.043633,stérile,0.000026,0,0
####bisc#####,biscbrs,biscuit,0.215470,biscuit,0.215470,0,0
####casc#####,caccaau,cerceau,0.078146,cascade,0.002121,0,0
####mina#####,minaaan,ouragan,0.007982,minable,0.000508,0,0
####bouc#####,bouberc,bouleau,0.012926,bouchée,0.000551,0,0
####cris#####,cricurs,cerceau,0.033526,crisser,0.011821,0,0
####obli#####,oobloai,oublier,0.010203,oblique,0.000952,0,0
####coui#####,coucoin,coucher,0.056970,couille,0.003638,0,0
####déri#####,dérrdio,décrire,0.032408,dériver,0.003239,0,0
####étal#####,étaltal,végétal,0.007393,étalage,0.000092,0,0
####indé#####,iégiidé,imprimé,0.005688,indécis,0.000089,0,0
####volu#####,vouvvrl,voiture,0.044756,volupté,0.006129,0,0
####écai#####,éccriai,éclairé,0.004474,écaille,0.000088,0,0
####past#####,paptaat,platane,0.009652,pasteur,0.001104,0,0
####réfo#####,réfrroé,décrire,0.002863,réforme,0.000436,0,0
####estr#####,weerttx,aborder,0.002092,estrade,0.000707,0,0
####foui#####,fourfrn,frusque,0.035172,fouille,0.014982,0,0
####syll#####,syplayl,cyclone,0.028332,syllabe,0.021830,0,0
####démo#####,dédodro,déduire,0.025133,démolir,0.002044,0,0
####pous#####,pouporn,peupler,0.039542,poussée,0.001757,0,0
####déce#####,décrcce,décence,0.612202,déceler,0.019386,0,0
####divo#####,diddvro,déduire,0.217726,divorce,0.002289,0,0
####coup#####,couppru,coupure,0.563267,coupure,0.563267,0,1
####adou#####,adouaau,ajouter,0.024293,adoucir,0.006655,0,0
####brou#####,broubro,brocart,0.083665,brousse,0.047478,0,0
####char#####,charhon,cracher,0.127176,charnel,0.020531,0,0
####comp#####,comppro,compère,0.166887,compris,0.041183,0,0
####préf#####,prêpfré,préféré,0.085759,préféré,0.085759,0,0
####till#####,titlbll,tilleul,0.111341,tilleul,0.111341,0,0
####aust#####,austaut,attrait,0.003846,austère,0.000100,0,0
####sord#####,sossard,lorsque,0.011710,sordide,0.000135,0,0
####surp#####,suppprt,support,0.069207,surplus,0.002464,0,0
####verd#####,vemperd,vendeur,0.179575,verdure,0.072507,0,0
####ferv#####,fefvevà,ferveur,0.105823,ferveur,0.105823,0,0
####haut#####,hauhaut,souhait,0.050048,hautain,0.005790,0,0
####sill#####,sinlbll,tilleul,0.014610,sillage,0.000251,0,0
####ente#####,eetentt,parenté,0.004882,entente,0.003018,0,0
####exha#####,exhahax,exhaler,0.815845,exhaler,0.815845,0,1
####arti#####,aatiiat,artisan,0.003759,artisan,0.003759,0,0
####mati#####,matrwai,matelas,0.006949,matinal,0.001840,0,0
####pelo#####,penpplo,peupler,0.163051,peloton,0.000806,0,0
####clôt#####,clôceal,clôture,0.357178,clôture,0.357178,0,0
####déte#####,dédrtre,déduire,0.015791,détente,0.002087,0,0
####habi#####,hhbhhan,haillon,0.028271,habitué,0.007188,0,0
####naïv#####,navvevl,nouveau,0.203189,naïveté,0.167250,0,0
####refr#####,frfreer,coureur,0.003359,refrain,0.000034,0,0
####sens#####,sensenn,présent,0.010992,sensuel,0.000158,0,0
####vers#####,ververs,velours,0.251925,versant,0.001300,0,0
####arbo#####,aabobri,armoire,0.021625,arborer,0.002335,0,0
####barb#####,babbbré,barbare,0.169841,barbare,0.169841,0,0
####déte#####,dédrtre,déduire,0.015791,détenir,0.001993,0,0
####indi#####,iidnidu,candide,0.008653,indigne,0.000043,0,0
####meub#####,moumeuu,meubler,0.162119,meubler,0.162119,0,0
####préj#####,prpppré,prostré,0.009784,préjugé,0.003332,0,0
####rale#####,rarrrae,ouragan,0.000670,ralenti,0.000065,0,0
####arge#####,zagaage,engager,0.073982,argenté,0.000959,0,0
####cave#####,cavevve,cuvette,0.003916,caverne,0.001588,0,0
####cham#####,chamhan,chambre,0.044730,chameau,0.024662,0,0
####cout#####,coucert,couteau,0.037446,couture,0.021592,0,0
####musi#####,musseis,musette,0.055820,musical,0.008055,0,0
####roul#####,trureal,crucial,0.003707,roulant,0.000049,0,0
####anxi#####,aaxiaux,anxieux,0.206446,anxieux,0.206446,0,0
####comp#####,comppro,compère,0.166887,compact,0.019137,0,0
####ferm#####,fffmerr,feindre,0.016371,fermeté,0.009857,0,0
####impa#####,iipapau,apparat,0.003804,impasse,0.000241,0,0
####inci#####,iicriau,inconnu,0.004167,inciter,0.000674,0,0
####maud#####,maumaud,mauvais,0.024350,maudire,0.004660,0,0
####ajus#####,jaussus,gaulois,0.013163,ajuster,0.004096,0,0
####lait#####,lailaat,parlant,0.009060,laiteux,0.001779,0,0
####lugu#####,lugleuu,lugubre,0.143309,lugubre,0.143309,0,0
####noir#####,noinoor,noircir,0.063783,noircir,0.063783,0,0
####vala#####,vavvaal,veuvage,0.021563,valable,0.000977,0,0
####bala#####,balaaal,baisser,0.005698,balance,0.000867,0,0
####bapt#####,baptané,battant,0.019096,baptême,0.005268,0,0
####croî#####,croccro,crochet,0.020743,croître,0.014965,0,0
####anxi#####,aaxiaux,anxieux,0.206446,anxiété,0.007639,0,0
####blaf#####,blafaad,blafard,0.065903,blafard,0.065903,0,0
####comm#####,commman,comique,0.071889,commune,0.003020,0,0
####épic#####,épprpcé,édifice,0.006464,épicier,0.000603,0,0
####tiéd#####,tittidé,saccadé,0.007535,tiédeur,0.000029,0,0
####trot#####,toottro,trotter,0.044961,trotter,0.044961,0,0
####tuni#####,tutttun,lutteur,0.017478,tunique,0.000344,0,0
####vaut#####,vauvart,veuvage,0.372314,vautrer,0.052367,0,0
####cuil#####,cuilual,cailler,0.013300,cuiller,0.012241,0,0
####épon#####,époppoo,épineux,0.012498,éponger,0.009045,0,0
####parf#####,panpard,pimpant,0.014764,parfumé,0.002200,0,0
####réfu#####,réfufué,réputer,0.048609,réfugié,0.023735,0,0
####véra#####,vévaara,véranda,0.040905,véranda,0.040905,0,0
####bros#####,broybrn,bruyère,0.010799,brosser,0.000259,0,0
####tein#####,teitein,western,0.011120,teinter,0.000843,0,0
####torc#####,tootaao,docteur,0.005803,torchon,0.000059,0,0
####visi#####,viskvis,visiter,0.109282,visière,0.031340,0,0
####évas#####,ééassvs,évasion,0.017678,évasion,0.017678,0,0
####pomp#####,pompppo,pompier,0.063413,pompier,0.063413,0,0
####robu#####,bobobau,bourbon,0.002068,robuste,0.000125,0,0
####rouq#####,oruqqau,pruneau,0.011186,rouquin,0.000108,0,0
####tuto#####,tutttou,trotter,0.088995,tutoyer,0.015399,0,0
####grav#####,gravaao,gravure,0.125139,gravure,0.125139,0,0
####lâch#####,lââlhhl,loucher,0.053857,lâcheté,0.017389,0,0
####luca#####,lucllau,bouleau,0.019391,lucarne,0.000157,0,0
####roch#####,rouhhhé,bonheur,0.014644,rocheux,0.013114,0,0
####bran#####,brabzan,artisan,0.020902,branler,0.000679,0,0
####méfi#####,méfroai,méfiant,0.003784,méfiant,0.003784,0,0
####abei#####,abbrace,effrayé,0.000484,abeille,0.000029,0,0
####faïe#####,ffïfaae,fanfare,0.006950,faïence,0.002984,0,0
####main#####,maimaan,malsain,0.005287,maintes,0.000524,0,0
####park#####,papppau,peupler,0.024223,parking,0.000268,0,0
####ardo#####,aadoaro,armoire,0.016203,ardoise,0.002583,0,0
####évac#####,évvvavé,éprouvé,0.003130,évacuer,0.000213,0,0
####excé#####,exceevé,excepté,0.165075,excéder,0.001954,0,0
####prop#####,proppro,pourpre,0.198784,propice,0.002161,0,0
####clam#####,clamwal,claquer,0.057772,clameur,0.030103,0,0
####éval#####,évaéaal,journal,0.002815,évaluer,0.000098,0,0
####port#####,popprrt,portant,0.049458,portant,0.049458,0,0
####sien#####,siesinn,combien,0.002685,siennes,0.000368,0,0
####tric#####,tritaro,toiture,0.010311,tricher,0.000368,0,0
####vari#####,vavvvra,veuvage,0.013887,variété,0.001688,0,0
####cont#####,conchnt,content,0.040033,continu,0.001102,0,0
####égor#####,égorgro,éperdre,0.008734,égorger,0.004518,0,0
####bâti#####,bâtetit,bâtisse,0.180036,bâtisse,0.180036,0,0
####circ#####,ciccccl,cerceau,0.026983,circuit,0.003734,0,0
####mien#####,miemiin,premier,0.035709,miennes,0.000210,0,0
####pein#####,peippin,peupler,0.056602,peinard,0.001419,0,0
####digé#####,digdgié,digérer,0.020136,digérer,0.020136,0,0
####égoï#####,égoïûgé,égorger,0.020705,égoïsme,0.007109,0,0
####fugi#####,fugrgif,fugitif,0.171808,fugitif,0.171808,0,0
####grif#####,grigfrf,geindre,0.093981,griffer,0.040646,0,0
####info#####,féfrioi,février,0.027257,informe,0.000021,0,0
####sout#####,soutart,soutane,0.003703,soutien,0.001516,0,0
####effr#####,fffrfek,affreux,0.048466,effrayé,0.012860,0,0
####équi#####,équqqui,frusque,0.029613,équiper,0.001946,0,0
####froi#####,frofirn,feindre,0.018410,froissé,0.001001,0,0
####post#####,pospsot,pompeux,0.020913,posture,0.003241,0,0
####adve#####,ddvevde,cuvette,0.013322,advenir,0.002990,0,0
####attr#####,attrtry,outrage,0.008686,attrait,0.001836,0,0
####cing#####,cinciig,cerceau,0.077892,cingler,0.000651,0,0
####colo#####,conocoo,complot,0.006303,colorer,0.000413,0,0
####daig#####,daggagd,dommage,0.020470,daigner,0.012567,0,0
####jonc#####,jocciau,joindre,0.053632,joncher,0.025998,0,0
####pivo#####,pivppio,pivoter,0.568531,pivoter,0.568531,0,1
####spor#####,soosoro,léopard,0.050759,sportif,0.000120,0,0
####fine#####,finfinn,fanfare,0.026499,finesse,0.003872,0,0
####fléc#####,flécfré,forcené,0.089042,fléchir,0.050736,0,0
####glau#####,glauwal,glauque,0.337749,glauque,0.337749,0,0
####laur#####,laaleuu,douleur,0.006737,laurier,0.001144,0,0
####zéze#####,zézèpre,zézette,0.434523,zézette,0.434523,0,0
####rava#####,ravvraa,cerveau,0.032430,ravager,0.001099,0,0
####crap#####,crappro,frapper,0.145832,crapaud,0.022065,0,0
####rani#####,rrarran,ouragan,0.004193,ranimer,0.000018,0,0
####moqu#####,momquus,mosquée,0.021397,moqueur,0.000376,0,0
####nett#####,neneett,nénette,0.145817,netteté,0.006563,0,0
####obsé#####,oosobsé,troublé,0.009128,obséder,0.000049,0,0
####pouf#####,poupfrd,pouffer,0.148174,pouffer,0.148174,0,0
####tomb#####,tombboo,tombeau,0.270168,tombant,0.251875,0,0
####mals#####,massaas,matelas,0.035699,malsain,0.000175,0,0
####bass#####,bassaas,bassine,0.012488,bassine,0.012488,0,0
####cava#####,cavvaal,cerveau,0.236352,cavaler,0.012658,0,0
####impr#####,imprpro,pourpre,0.101391,imprévu,0.001473,0,0
####laid#####,lailldi,laideur,0.061660,laideur,0.061660,0,0
####maig#####,mammagi,hommage,0.020500,maigrir,0.000042,0,0
####rava#####,ravvraa,cerveau,0.032430,ravaler,0.000717,0,0
####réco#####,récoépé,découpé,0.020346,récolte,0.007146,0,0
####trib#####,tritaro,toiture,0.160850,tribune,0.008334,0,0
####coup#####,couppru,coupure,0.563267,coupole,0.010052,0,0
####évei#####,ééeeevi,soulevé,0.006098,éveillé,0.000605,0,0
####goda#####,gogaaao,gigoter,0.107911,godasse,0.003148,0,0
####trou#####,trotuoo,trotter,0.502181,trousse,0.008269,0,0
####auto#####,autotat,abattre,0.004837,autocar,0.000661,0,0
####corb#####,coucbro,coucher,0.016697,corbeau,0.005881,0,0
####fâch#####,fâchchk,fâcheux,0.309804,fâcheux,0.309804,0,0
####gaul#####,gaugaal,gaulois,0.088627,gaulois,0.088627,0,0
####part#####,paptart,portant,0.024250,partage,0.004104,0,0
####proc#####,poophro,proprio,0.030323,procédé,0.000720,0,0
####roui#####,roureri,bouilli,0.011739,rouille,0.000058,0,0
####rumi#####,rumurmi,meurtri,0.002917,ruminer,0.000115,0,0
####tres#####,testtrs,trotter,0.035591,tresser,0.002438,0,0
####végé#####,végégvé,végéter,0.040344,végétal,0.031007,0,0
####cong#####,conchèg,concile,0.057549,congrès,0.016363,0,0
####fina#####,finaaan,finance,0.158799,finance,0.158799,0,0
####init#####,inititt,idiotie,0.023723,initier,0.006625,0,0
####less#####,lessevs,dessous,0.035666,lessive,0.003850,0,0
####miné#####,mémminé,mouillé,0.002337,minéral,0.000151,0,0
####pomm#####,pommçon,pommeau,0.059160,pommier,0.050143,0,0
####prod#####,poophro,proprio,0.050397,prodige,0.000032,0,0
####rugu#####,rugueuu,rugueux,0.256942,rugueux,0.256942,0,0
####dépe#####,dépppré,déraper,0.015347,dépense,0.000473,0,0
####fact#####,factact,feutrer,0.009495,facture,0.001133,0,0
####aspe#####,atppppe,supposé,0.015830,asperge,0.001622,0,0
####souh#####,sousoou,souhait,0.030222,souhait,0.030222,0,0
####atte#####,attette,attente,0.052977,atteler,0.001510,0,0
####eniv#####,enivevà,enivrer,0.211966,enivrer,0.211966,0,0
####arch#####,archhhé,envahir,0.005993,archive,0.000239,0,0
####arra#####,arraaai,affaire,0.002655,arraché,0.000087,0,0
####tave#####,tatetae,théâtre,0.003264,taverne,0.001132,0,0
####ante#####,aatennt,atteint,0.002654,antenne,0.001572,0,0
####eunu#####,enuueuu,éboueur,0.006653,eunuque,0.000611,0,0
####faus#####,fausaus,frusque,0.131227,fausser,0.110007,0,0
####guic#####,gugguig,gigoter,0.021006,guichet,0.001159,0,0
####barb#####,babbbré,barbare,0.169841,barbelé,0.032671,0,0
####évan#####,évarava,évasion,0.045282,évanoui,0.016673,0,0
####moin#####,mommion,moignon,0.011593,moineau,0.000139,0,0
####saou#####,saosçuu,kiosque,0.009837,saouler,0.000395,0,0
####sard#####,sarsard,sursaut,0.045327,sardine,0.000128,0,0
####caro#####,cacocro,cassure,0.005999,carotte,0.000153,0,0
####cour#####,courorr,courant,0.201860,coureur,0.073438,0,0
####déra#####,déraaro,défaire,0.191027,déraper,0.009445,0,0
####hôte#####,hôbrêat,hôtesse,0.216691,hôtesse,0.216691,0,0
####néga#####,négnaaé,négligé,0.364359,négatif,0.026349,0,0
####veil#####,veileil,veiller,0.048061,veillée,0.018021,0,0
####amas#####,amasaas,artisan,0.006072,amasser,0.000332,0,0
####comb#####,combbro,combler,0.354727,combine,0.045854,0,0
####crou#####,crochro,crochet,0.071461,crouler,0.021417,0,0
####mode#####,mommode,pommade,0.003988,modeler,0.000060,0,0
####rése#####,réssrre,mésange,0.003976,réservé,0.000019,0,0
####vare#####,vevvare,voiture,0.009165,vareuse,0.000323,0,0
####corr#####,cocrérr,coureur,0.063080,correct,0.001100,0,0
####égal#####,égéggal,journal,0.002911,égalité,0.001264,0,0
####four#####,fouroux,fourrer,0.095235,fourche,0.048880,0,0
####kios#####,kiosias,écolier,0.005040,kiosque,0.001031,0,0
####tent#####,tentenu,contenu,0.007969,tenture,0.000198,0,0
####ébro#####,ébrjbré,délabré,0.025712,ébrouer,0.000454,0,0
####étou#####,émottué,écouter,0.035791,étouffé,0.000807,0,0
####fiss#####,fisffrs,confins,0.094741,fissure,0.001942,0,0
####foug#####,fougarn,rougeur,0.096000,fougère,0.016283,0,0
####radi#####,rraraai,zingaro,0.000460,radical,0.000152,0,0
####refl#####,frereyl,réflexe,0.003013,refluer,0.000043,0,0
####rete#####,reterre,serrure,0.000916,retenue,0.000060,0,0
####avid#####,advaadd,effrayé,0.000911,avidité,0.000095,0,0
####entr#####,eeernet,charnel,0.001276,entrain,0.000017,0,0
####péni#####,péppppn,pécheur,0.062931,péniche,0.009003,0,0
####somm#####,somhsoé,sombrer,0.016307,sommier,0.011341,0,0
####trou#####,trotuoo,trotter,0.502181,troublé,0.000942,0,0
####anor#####,alorror,aigreur,0.006650,anormal,0.002008,0,0
####égoï#####,égoïûgé,égorger,0.020705,égoïste,0.007082,0,0
####héré#####,héêhéré,hérissé,0.023570,hérésie,0.000740,0,0
####hora#####,honhaao,hommage,0.011834,horaire,0.003381,0,0
####mois#####,moosoos,dessous,0.004096,moisson,0.000503,0,0
####reno#####,reneron,biberon,0.014457,renouer,0.000004,0,0
####tang#####,tattagu,tentant,0.038942,tanguer,0.003618,0,0
####arro#####,aroooro,armoire,0.008061,arrondi,0.000320,0,0
####lice#####,licliil,laurier,0.006876,licence,0.003720,0,0
####meno#####,mommçon,mamelon,0.031933,menotte,0.000289,0,0
####monc#####,momchal,rocheux,0.001225,monceau,0.000420,0,0
####puna#####,punpaau,pinceau,0.010309,punaise,0.002665,0,0
####mélo#####,mémoooo,mémoire,0.021689,mélodie,0.002969,0,0
####moye#####,moymyye,appuyer,0.003937,moyenne,0.001010,0,0
####vest#####,vesvers,velours,0.068444,vestige,0.000273,0,0
####vitr#####,vitrtrl,vitreux,0.132783,vitrail,0.045268,0,0
####égre#####,éérégré,ébattre,0.005489,égrener,0.000618,0,0
####fard#####,fanfard,forfait,0.303166,fardeau,0.002367,0,0
####four#####,fouroux,fourrer,0.095235,fourgon,0.044964,0,0
####macu#####,mauucau,bestiau,0.017983,maculer,0.000027,0,0
####mett#####,memtett,maillot,0.005716,metteur,0.001003,0,0
####posi#####,pospsif,pompier,0.084483,positif,0.026249,0,0
####croq#####,croccro,concert,0.027053,croquis,0.001781,0,0
####goud#####,gougard,rougeur,0.131168,goudron,0.039361,0,0
####mésa#####,mésaaas,mésange,0.174977,mésange,0.174977,0,0
####parr#####,prprarr,pourrir,0.021688,parrain,0.001782,0,0
####tram#####,tratway,tramway,0.893457,tramway,0.893457,0,1
####ampl#####,aaplpaé,replier,0.006032,ampleur,0.005151,0,0
####endu#####,enqueuu,entendu,0.003202,endurer,0.000593,0,0
####enra#####,enereau,poireau,0.001220,enrager,0.000007,0,0
####mijo#####,jémotoo,mijoter,0.174609,mijoter,0.174609,0,0
####port#####,popprrt,portant,0.049458,portion,0.002843,0,0
####toit#####,toitioo,toiture,0.625016,toiture,0.625016,0,1
####affl#####,fffffal,forfait,0.052416,affluer,0.001521,0,0
####alté#####,attlûté,argenté,0.004520,altérer,0.000039,0,0
####béga#####,bégaaaé,bégayer,0.324848,bégayer,0.324848,0,0
####conv#####,conchvu,convive,0.066865,convier,0.003203,0,0
####dist#####,dindirs,dilater,0.024010,distant,0.011317,0,0
####endu#####,enqueuu,entendu,0.003202,enduire,0.000893,0,0
####hurl#####,huulhur,haillon,0.073641,hurlant,0.036081,0,0
####bibe#####,bibbbbe,bourbon,0.182872,bibelot,0.008434,0,0
####côto#####,côtrcao,côtoyer,0.058744,côtoyer,0.058744,0,0
####déte#####,dédrtre,déduire,0.015791,détendu,0.006533,0,0
####luxu#####,luxleux,luxueux,0.335656,luxueux,0.335656,0,0
####prêc#####,pêêcêro,prêcher,0.157670,prêcher,0.157670,0,0
####sola#####,sossaas,contrat,0.002072,solaire,0.000187,0,0
####susp#####,suspars,support,0.037417,suspens,0.008601,0,0
####dipl#####,dippiié,dompter,0.044390,diplôme,0.004418,0,0
####imbi#####,iiirbai,meurtri,0.017776,imbiber,0.000146,0,0
####pana#####,panpaan,pimpant,0.003578,panache,0.001034,0,0
####arbu#####,arbubau,arbuste,0.007378,arbuste,0.007378,0,0
####céle#####,célccre,ceindre,0.003251,céleste,0.000386,0,0
####conf#####,conffrn,confier,0.074920,confins,0.017176,0,0
####inte#####,intinte,infirme,0.002255,interne,0.000033,0,0
####plan#####,plalaau,plateau,0.031776,planque,0.001283,0,0
####scan#####,scacann,chacune,0.018895,scander,0.000803,0,0
####scel#####,scesell,conseil,0.019079,sceller,0.000290,0,0
####atta#####,attaaau,attaque,0.027410,attaché,0.004028,0,0
####atte#####,attette,attente,0.052977,attendu,0.000616,0,0
####cloî#####,clocero,clocher,0.306228,cloître,0.010751,0,0
####déli#####,dédrdii,déduire,0.015677,délirer,0.001604,0,0
####init#####,inititt,idiotie,0.023723,initial,0.016884,0,0
####lava#####,lavvaau,cerveau,0.009964,lavande,0.003143,0,0
####libé#####,liblblé,liberté,0.091446,libéral,0.010947,0,0
####scul#####,scuserl,sculpté,0.006644,sculpté,0.006644,0,0
####sixi#####,sixisif,décisif,0.002604,sixième,0.000133,0,0
####vole#####,vovvelà,voilier,0.053878,voleter,0.033172,0,0
####atta#####,attaaau,attaque,0.027410,attache,0.003952,0,0
####débu#####,désrbué,détaché,0.005409,débuter,0.001802,0,0
####fébr#####,béfrbré,bourbon,0.081846,fébrile,0.000162,0,0
####mame#####,mammame,murmure,0.040864,mamelon,0.009600,0,0
####rési#####,résirri,résumer,0.040962,résigné,0.010840,0,0
####brio#####,briroro,bruyère,0.020439,brioche,0.000340,0,0
####conc#####,conchcu,concile,0.099631,concret,0.043283,0,0
####lita#####,lillial,libéral,0.017059,litanie,0.011241,0,0
####lorg#####,logglgl,logique,0.186681,lorgner,0.019299,0,0
####util#####,uuuutal,naturel,0.003433,utilité,0.000187,0,0
####esco#####,esceopc,receler,0.009919,escorte,0.000825,0,0
####faib#####,faifard,feindre,0.026436,faiblir,0.002183,0,0
####péda#####,pépaaao,pédaler,0.027228,pédaler,0.027228,0,0
####raid#####,rardadd,myriade,0.017589,raideur,0.000054,0,0
####vici#####,vicrcis,vicieux,0.066960,vicieux,0.066960,0,0
####bour#####,bourour,bourrer,0.055395,bourbon,0.006899,0,0
####char#####,charhon,cracher,0.127176,charmer,0.033005,0,0
####croy#####,crocyro,croyant,0.151557,croyant,0.151557,0,0
####hosp#####,homphrd,hospice,0.057525,hospice,0.057525,0,0
####mate#####,mateaae,brimade,0.000893,matelot,0.000291,0,0
####mesq#####,mesqqes,marquis,0.012051,mesquin,0.005680,0,0
####obst#####,oobotrt,oeillet,0.010425,obstiné,0.000343,0,0
####spec#####,spcpecu,serpent,0.046991,spectre,0.000199,0,0
####allé#####,aallélé,nullité,0.003064,alléger,0.000051,0,0
####brum#####,brmburn,barbier,0.031154,brumeux,0.006331,0,0
####cult#####,culceat,cuisson,0.016098,cultivé,0.002147,0,0
####dans#####,daasand,dansant,0.047542,dansant,0.047542,0,0
####entê#####,enteett,dessert,0.001605,entêter,0.000020,0,0
####flas#####,ffaffas,flasque,0.023992,flasque,0.023992,0,0
####fray#####,frayaao,frayeur,0.051198,frayeur,0.051198,0,0
####larg#####,lagglgé,langage,0.183473,larguer,0.054740,0,0
####muti#####,mutrtti,meurtri,0.165449,mutisme,0.000528,0,0
####pupi#####,pupppio,pupille,0.043278,pupitre,0.011780,0,0
####sonn#####,sossçnn,mission,0.004765,sonnant,0.000036,0,0
####sout#####,soutart,soutane,0.003703,soutane,0.003703,0,0
####suéd#####,sussudé,saccadé,0.005396,suédois,0.000120,0,0
####vibr#####,vivrbra,livreur,0.181419,vibrant,0.023827,0,0
####colo#####,conocoo,complot,0.006303,colosse,0.000265,0,0
####cost#####,coscoat,costume,0.007241,costard,0.004351,0,0
####épat#####,épaéaat,épatant,0.023986,épatant,0.023986,0,0
####meet#####,meemeti,serment,0.013448,meeting,0.000173,0,0
####odor#####,ooorroo,odorant,0.031456,odorant,0.031456,0,0
####piqu#####,pippquo,pirogue,0.028943,piquant,0.003175,0,0
####pour#####,poupuro,pourpre,0.043179,pourpre,0.043179,0,0
####préd#####,péêpéré,peupler,0.016793,prédire,0.000058,0,0
####réch#####,récrhhé,écorché,0.051090,réchaud,0.001265,0,0
####rési#####,résirri,résumer,0.040962,résider,0.022019,0,0
####saco#####,sacscou,sacoche,0.054997,sacoche,0.054997,0,0
####troq#####,toottro,trotter,0.033466,troquet,0.012799,0,0
####atte#####,attette,attente,0.052977,atteint,0.001485,0,0
####donn#####,donrçnn,désigné,0.007033,donneur,0.000167,0,0
####fice#####,fiffcce,fourche,0.013080,ficeler,0.000121,0,0
####fres#####,fffffrs,fanfare,0.071801,fresque,0.007442,0,0
####louf#####,loulfau,loucher,0.087578,loufiat,0.034463,0,0
####ryth#####,zytyhht,frayeur,0.008238,rythmer,0.004020,0,0
####amar#####,amarwar,amarrer,0.007001,amarrer,0.007001,0,0
####caba#####,cacraac,cassant,0.002263,cabaret,0.000040,0,0
####cale#####,callcal,cailler,0.010570,caleçon,0.001297,0,0
####casq#####,casqcas,casquer,0.014465,casquer,0.014465,0,0
####coup#####,couppru,coupure,0.563267,coupant,0.032255,0,0
####crib#####,cricbro,concert,0.074118,cribler,0.031514,0,0
####débâ#####,débâbré,délabré,0.034166,débâcle,0.000452,0,0
####lani#####,lailean,maillon,0.004918,lanière,0.001274,0,0
####para#####,papaaao,chapeau,0.005093,parasol,0.000691,0,0
####acti#####,aacrict,factice,0.022948,activer,0.000050,0,0
####alim#####,almmmai,adéquat,0.001440,aliment,0.000794,0,0
####cane#####,caccane,cascade,0.003157,canette,0.000249,0,0
####croi#####,croccro,cerceau,0.018415,croisée,0.000494,0,0
####galo#####,gagogao,galoche,0.016623,galoche,0.016623,0,0
####iner#####,inerier,terrier,0.001597,inertie,0.000053,0,0
####boui#####,boubbai,bouilli,0.185166,bouille,0.000236,0,0
####mouc#####,moumuru,mouette,0.008046,moucher,0.001910,0,0
####narg#####,naggngl,narguer,0.055004,narguer,0.055004,0,0
####nota#####,nonaaat,nénette,0.041640,notable,0.000525,0,0
####plon#####,ponphon,pension,0.014692,plongée,0.000239,0,0
####band#####,banband,barbare,0.106873,bandeau,0.000583,0,0
####comp#####,comppro,compère,0.166887,complot,0.017179,0,0
####conv#####,conchvu,convive,0.066865,convive,0.066865,0,0
####cyni#####,cyyypin,cynique,0.065279,cynisme,0.019578,0,0
####effl#####,fffefyl,femelle,0.028132,effluve,0.000766,0,0
####mend#####,memmedm,commode,0.068489,mendier,0.000505,0,0
####rond#####,rordrdd,sordide,0.010994,rondeur,0.000140,0,0
####sang#####,saggann,élégant,0.029267,sangler,0.000115,0,0
####bras#####,brasean,briller,0.014689,brasier,0.002873,0,0
####coff#####,cofffaf,coiffer,0.378810,coffret,0.009120,0,0
####cost#####,coscoat,costume,0.007241,costaud,0.001318,0,0
####cyni#####,cyyypin,cynique,0.065279,cynique,0.065279,0,0
####gale#####,glggaae,geindre,0.030788,galette,0.012620,0,0
####hain#####,hainain,harnais,0.107434,haineux,0.003570,0,0
####norm#####,nonmoor,complot,0.003930,normand,0.000382,0,0
####omet#####,omoooet,oeillet,0.005411,omettre,0.002804,0,0
####orni#####,ooioioi,bouilli,0.010336,ornière,0.000106,0,0
####pare#####,papparo,peupler,0.031491,parenté,0.000346,0,0
####supp#####,suppppé,frapper,0.061840,support,0.044014,0,0
####auré#####,aaaauré,torturé,0.002915,auréole,0.000012,0,0
####best#####,bessert,berceau,0.011588,bestiau,0.000193,0,0
####cino#####,cinccon,concile,0.006592,cinoche,0.001420,0,0
####hect#####,hechhct,souhait,0.020423,hectare,0.000181,0,0
####hygi#####,hygrgin,hygiène,0.272167,hygiène,0.272167,0,0
####indi#####,iidnidu,candide,0.008653,indigné,0.000132,0,0
####loua#####,loulaau,loufiat,0.015418,louange,0.000268,0,0
####louc#####,locllau,bouleau,0.008826,loucher,0.001535,0,0
####mart#####,martaat,marrant,0.018054,martyre,0.001575,0,0
####alar#####,afalwar,artisan,0.008044,alarmer,0.000191,0,0
####ball#####,bauloll,bouleau,0.038467,ballant,0.011104,0,0
####conn#####,concnnn,calciné,0.014191,connard,0.000020,0,0
####immo#####,mmmoioi,complot,0.001713,immonde,0.000136,0,0
####prot#####,pooprrt,proprio,0.031118,protégé,0.000009,0,0
####relâ#####,reûâral,journal,0.003795,relâche,0.000160,0,0
####vico#####,vicoorc,vicomte,0.002821,vicomte,0.002821,0,0
####drag#####,drggagd,dommage,0.020016,draguer,0.013070,0,0
####édre#####,éérédré,météore,0.047468,édredon,0.000442,0,0
